Entity,Day,"COVID-19 doses (cumulative, per hundred)","People vaccinated (cumulative, per hundred)","People fully vaccinated (cumulative, per hundred)","Booster doses (cumulative, per hundred)",Year
China,2021-08-10,126.86767,90.15952,87.113867,54.35659,2021
China,2021-08-11,127.71991,90.15952,87.113867,54.35659,2021
China,2021-08-12,128.57678,90.15952,54.522675,54.35659,2021
China,2021-08-13,129.41402,90.15952,87.113867,54.35659,2021
China,2021-08-14,130.07758,90.15952,87.113867,54.35659,2021
China,2021-08-15,130.71532,90.15952,87.113867,54.35659,2021
China,2021-08-16,131.58841,90.15952,87.113867,54.35659,2021
China,2021-08-17,132.42352,90.15952,87.113867,54.35659,2021
China,2021-08-18,133.32545,90.15952,87.113867,54.35659,2021
China,2021-08-19,134.18794,90.15952,87.113867,54.35659,2021
China,2021-08-20,135.02791,90.15952,87.113867,54.35659,2021
China,2021-08-21,135.83334,90.15952,87.113867,54.35659,2021
China,2021-08-22,136.61115,90.15952,87.113867,54.35659,2021
China,2021-08-23,137.65936,90.15952,87.113867,54.35659,2021
China,2021-08-24,138.63081,90.15952,87.113867,54.35659,2021
China,2021-08-25,139.52158,90.15952,87.113867,54.35659,2021
China,2021-08-26,140.60783,75.25368,62.40891,54.35659,2021
China,2021-08-27,141.70488,90.15952,87.113867,54.35659,2021
China,2021-08-28,142.64407,90.15952,87.113867,54.35659,2021
China,2021-08-29,143.46439,90.15952,87.113867,54.35659,2021
China,2021-08-30,144.26015,90.15952,87.113867,54.35659,2021
China,2021-08-31,145.07568,90.15952,87.113867,54.35659,2021
China,2021-09-01,145.69589,90.15952,87.113867,54.35659,2021
China,2021-09-02,146.2728,90.15952,87.113867,54.35659,2021
China,2021-09-03,146.80074,90.15952,87.113867,54.35659,2021
China,2021-09-04,147.37701,90.15952,87.113867,54.35659,2021
China,2021-09-05,147.87225,90.15952,87.113867,54.35659,2021
China,2021-09-06,148.26785,76.83243,68.041954,54.35659,2021
China,2021-09-07,148.68478,90.15952,87.113867,54.35659,2021
China,2021-09-08,149.07469,90.15952,87.113867,54.35659,2021
China,2021-09-09,149.44315,90.15952,87.113867,54.35659,2021
China,2021-09-10,149.82253,90.15952,87.113867,54.35659,2021
China,2021-09-11,150.33755,90.15952,87.113867,54.35659,2021
China,2021-09-12,150.72627,90.15952,87.113867,54.35659,2021
China,2021-09-13,151.035,90.15952,87.113867,54.35659,2021
China,2021-09-14,151.345,90.15952,87.113867,54.35659,2021
China,2021-09-15,151.66005,90.15952,70.97941,54.35659,2021
China,2021-09-16,151.95833,90.15952,87.113867,54.35659,2021
China,2021-09-17,152.26271,90.15952,87.113867,54.35659,2021
China,2021-09-18,152.54521,77.24234,71.72479,54.35659,2021
China,2021-09-19,152.79745,90.15952,87.113867,54.35659,2021
China,2021-09-20,153.03236,90.15952,87.113867,54.35659,2021
China,2021-09-21,153.1459,90.15952,87.113867,54.35659,2021
China,2021-09-22,153.4251,90.15952,87.113867,54.35659,2021
China,2021-09-23,153.72043,90.15952,87.113867,54.35659,2021
China,2021-09-24,153.97829,90.15952,87.113867,54.35659,2021
China,2021-09-25,154.20436,90.15952,87.113867,54.35659,2021
China,2021-09-26,154.38069,90.15952,87.113867,54.35659,2021
China,2021-09-27,154.59,90.15952,87.113867,54.35659,2021
China,2021-09-28,154.7913,90.15952,73.52561,54.35659,2021
China,2021-09-29,154.99248,90.15952,87.113867,54.35659,2021
China,2021-09-30,155.17007,90.15952,87.113867,54.35659,2021
China,2021-10-01,155.22298,90.15952,87.113867,54.35659,2021
China,2021-10-02,155.27596,90.15952,87.113867,54.35659,2021
China,2021-10-03,155.32716,90.15952,87.113867,54.35659,2021
China,2021-10-04,155.38843,90.15952,87.113867,54.35659,2021
China,2021-10-05,155.44905,90.15952,87.113867,54.35659,2021
China,2021-10-06,155.51599,90.15952,87.113867,54.35659,2021
China,2021-10-07,155.59886,90.15952,87.113867,54.35659,2021
China,2021-10-08,155.68747,90.15952,87.113867,54.35659,2021
China,2021-10-09,155.77884,90.15952,87.113867,54.35659,2021
China,2021-10-10,155.85721,90.15952,87.113867,54.35659,2021
China,2021-10-11,155.95691,90.15952,87.113867,54.35659,2021
China,2021-10-12,156.0562,90.15952,87.113867,54.35659,2021
China,2021-10-13,156.15605,90.15952,87.113867,54.35659,2021
China,2021-10-14,156.28445,90.15952,87.113867,54.35659,2021
China,2021-10-15,156.41623,90.15952,87.113867,54.35659,2021
China,2021-10-16,156.5113,90.15952,87.113867,54.35659,2021
China,2021-10-17,156.61803,90.15952,87.113867,54.35659,2021
China,2021-10-18,156.75893,90.15952,87.113867,54.35659,2021
China,2021-10-19,156.90837,90.15952,87.113867,54.35659,2021
China,2021-10-20,157.05565,90.15952,87.113867,54.35659,2021
China,2021-10-21,157.21178,90.15952,87.113867,54.35659,2021
China,2021-10-22,157.38495,90.15952,87.113867,54.35659,2021
China,2021-10-23,157.50487,90.15952,74.91134,54.35659,2021
China,2021-10-24,157.6094,90.15952,87.113867,54.35659,2021
China,2021-10-25,157.78279,90.15952,87.113867,54.35659,2021
China,2021-10-26,157.9688,90.15952,87.113867,54.35659,2021
China,2021-10-27,158.1732,90.15952,87.113867,54.35659,2021
China,2021-10-28,158.407,90.15952,87.113867,54.35659,2021
China,2021-10-29,158.73271,90.15952,75.10535,54.35659,2021
China,2021-10-30,159.16325,90.15952,87.113867,54.35659,2021
China,2021-10-31,159.5639,90.15952,87.113867,54.35659,2021
China,2021-11-01,159.93929,90.15952,87.113867,54.35659,2021
China,2021-11-02,160.39761,90.15952,87.113867,54.35659,2021
China,2021-11-03,160.94955,90.15952,87.113867,54.35659,2021
China,2021-11-04,161.57115,90.15952,87.113867,54.35659,2021
China,2021-11-05,162.19893,90.15952,75.25045,2.6644363,2021
China,2021-11-06,162.934,90.15952,87.113867,54.35659,2021
China,2021-11-07,163.53912,90.15952,87.113867,54.35659,2021
China,2021-11-08,164.0841,90.15952,87.113867,54.35659,2021
China,2021-11-09,164.66914,90.15952,87.113867,54.35659,2021
China,2021-11-10,165.27917,90.15952,87.113867,54.35659,2021
China,2021-11-11,165.87608,90.15952,87.113867,54.35659,2021
China,2021-11-12,166.4852,90.15952,75.34805,3.4690366,2021
China,2021-11-13,167.14618,90.15952,87.113867,54.35659,2021
China,2021-11-14,167.66786,90.15952,87.113867,54.35659,2021
China,2021-11-15,168.12233,90.15952,87.113867,54.35659,2021
China,2021-11-16,168.60312,90.15952,87.113867,54.35659,2021
China,2021-11-17,169.08635,90.15952,87.113867,54.35659,2021
China,2021-11-18,169.53506,90.15952,87.113867,54.35659,2021
China,2021-11-19,170.00722,85.95409,75.520874,4.6120505,2021
China,2021-11-20,170.55698,90.15952,87.113867,54.35659,2021
China,2021-11-21,171.01369,90.15952,87.113867,54.35659,2021
China,2021-11-22,171.402,90.15952,87.113867,54.35659,2021
China,2021-11-23,171.86797,90.15952,87.113867,54.35659,2021
China,2021-11-24,172.37247,90.15952,87.113867,54.35659,2021
China,2021-11-25,172.91365,90.15952,87.113867,54.35659,2021
China,2021-11-26,173.51126,90.15952,87.113867,54.35659,2021
China,2021-11-27,174.2163,90.15952,87.113867,54.35659,2021
China,2021-11-28,174.85805,90.15952,87.113867,54.35659,2021
China,2021-11-29,175.40338,90.15952,77.92043,54.35659,2021
China,2021-11-30,175.97607,90.15952,87.113867,54.35659,2021
China,2021-12-01,176.56583,90.15952,87.113867,54.35659,2021
China,2021-12-02,177.12596,90.15952,87.113867,54.35659,2021
China,2021-12-03,177.7179,90.15952,78.93742,6.7578855,2021
China,2021-12-04,178.46341,90.15952,87.113867,54.35659,2021
China,2021-12-05,179.1373,90.15952,87.113867,54.35659,2021
China,2021-12-06,179.6347,90.15952,87.113867,54.35659,2021
China,2021-12-07,180.15639,90.15952,87.113867,54.35659,2021
China,2021-12-08,180.67415,90.15952,87.113867,54.35659,2021
China,2021-12-09,181.22208,90.15952,87.113867,54.35659,2021
China,2021-12-10,181.86334,90.15952,81.56783,8.460689,2021
China,2021-12-11,182.62282,90.15952,87.113867,54.35659,2021
China,2021-12-12,183.29045,90.15952,87.113867,54.35659,2021
China,2021-12-13,183.91998,90.15952,87.113867,54.35659,2021
China,2021-12-14,184.55247,90.15952,87.113867,54.35659,2021
China,2021-12-15,185.24396,90.15952,87.113867,54.35659,2021
China,2021-12-16,185.98085,90.15952,87.113867,54.35659,2021
China,2021-12-17,186.77213,90.15952,83.23786,54.35659,2021
China,2021-12-18,187.60359,90.15952,87.113867,54.35659,2021
China,2021-12-19,188.3475,90.15952,83.74145,54.35659,2021
China,2021-12-20,189.11168,90.15952,87.113867,54.35659,2021
China,2021-12-21,189.91826,90.15952,87.113867,54.35659,2021
China,2021-12-22,190.81519,90.15952,87.113867,54.35659,2021
China,2021-12-23,191.74771,90.15952,87.113867,54.35659,2021
China,2021-12-24,192.66885,90.15952,87.113867,54.35659,2021
China,2021-12-25,193.52608,90.15952,84.43582,54.35659,2021
China,2021-12-26,194.3285,90.15952,87.113867,54.35659,2021
China,2021-12-27,195.19429,90.15952,87.113867,54.35659,2021
China,2021-12-28,196.16588,88.4076,84.72006,54.35659,2021
China,2021-12-29,197.17642,90.15952,87.113867,54.35659,2021
China,2021-12-30,198.10963,90.15952,87.113867,54.35659,2021
China,2021-12-31,198.9456,90.15952,87.113867,54.35659,2021
China,2022-01-01,199.36218,90.15952,87.113867,54.35659,2022
China,2022-01-02,199.82732,90.15952,87.113867,54.35659,2022
China,2022-01-03,200.34143,90.15952,87.113867,54.35659,2022
China,2022-01-04,200.92633,90.15952,87.113867,54.35659,2022
China,2022-01-05,201.51967,90.15952,87.113867,54.35659,2022
China,2022-01-06,202.07932,90.15952,85.11208,23.225145,2022
China,2022-01-07,202.62514,88.56877,85.314026,54.35659,2022
China,2022-01-08,203.07463,90.15952,87.113867,54.35659,2022
China,2022-01-09,203.45206,90.15952,87.113867,54.35659,2022
China,2022-01-10,203.87874,90.15952,87.113867,54.35659,2022
China,2022-01-11,204.33763,90.15952,87.113867,54.35659,2022
China,2022-01-12,204.76361,90.15952,87.113867,54.35659,2022
China,2022-01-13,205.14595,90.15952,87.113867,54.35659,2022
China,2022-01-14,205.51663,88.6689,85.644226,54.35659,2022
China,2022-01-15,205.83267,90.15952,87.113867,54.35659,2022
China,2022-01-16,206.12364,90.15952,87.113867,54.35659,2022
China,2022-01-17,206.43793,90.15952,87.113867,54.35659,2022
China,2022-01-18,206.79051,90.15952,87.113867,54.35659,2022
China,2022-01-19,207.121,90.15952,87.113867,54.35659,2022
China,2022-01-20,207.42776,90.15952,87.113867,54.35659,2022
China,2022-01-21,207.7405,88.76314,85.91549,54.35659,2022
China,2022-01-22,207.99976,90.15952,87.113867,54.35659,2022
China,2022-01-23,208.26295,90.15952,87.113867,54.35659,2022
China,2022-01-24,208.63751,90.15952,87.113867,54.35659,2022
China,2022-01-25,209.00146,90.15952,87.113867,54.35659,2022
China,2022-01-26,209.381,90.15952,87.113867,54.35659,2022
China,2022-01-27,209.76164,90.15952,87.113867,54.35659,2022
China,2022-01-28,210.09016,88.83582,86.121574,54.35659,2022
China,2022-01-29,210.35133,90.15952,87.113867,54.35659,2022
China,2022-01-30,210.51369,90.15952,87.113867,54.35659,2022
China,2022-01-31,210.53712,90.15952,87.113867,54.35659,2022
China,2022-02-01,210.54211,90.15952,87.113867,54.35659,2022
China,2022-02-02,210.56245,90.15952,87.113867,54.35659,2022
China,2022-02-03,210.61375,90.15952,87.113867,54.35659,2022
China,2022-02-04,210.703,90.15952,87.113867,54.35659,2022
China,2022-02-05,210.82825,90.15952,87.113867,54.35659,2022
China,2022-02-06,210.98128,90.15952,87.113867,54.35659,2022
China,2022-02-07,211.24841,88.86081,86.18844,32.26562,2022
China,2022-02-08,211.633,90.15952,87.113867,54.35659,2022
China,2022-02-09,212.08879,90.15952,87.113867,54.35659,2022
China,2022-02-10,212.57588,90.15952,87.113867,54.35659,2022
China,2022-02-11,213.07541,90.15952,87.113867,54.35659,2022
China,2022-02-12,213.47318,90.15952,87.113867,54.35659,2022
China,2022-02-13,213.77567,90.15952,87.113867,54.35659,2022
China,2022-02-14,214.17899,90.15952,87.113867,54.35659,2022
China,2022-02-15,214.49908,90.15952,87.113867,54.35659,2022
China,2022-02-16,214.94772,90.15952,87.113867,54.35659,2022
China,2022-02-17,215.38472,90.15952,87.113867,54.35659,2022
China,2022-02-18,215.81506,88.98388,86.48335,54.35659,2022
China,2022-02-19,216.16841,90.15952,87.113867,54.35659,2022
China,2022-02-20,216.44376,90.15952,87.113867,54.35659,2022
China,2022-02-21,216.83647,90.15952,87.113867,54.35659,2022
China,2022-02-22,217.21944,90.15952,87.113867,54.35659,2022
China,2022-02-23,217.63995,90.15952,87.113867,54.35659,2022
China,2022-02-24,218.09785,90.15952,87.113867,54.35659,2022
China,2022-02-25,218.54243,89.06261,86.623474,38.923378,2022
China,2022-02-26,218.89621,90.15952,87.113867,54.35659,2022
China,2022-02-27,219.20874,90.15952,87.113867,54.35659,2022
China,2022-02-28,219.61058,90.15952,87.113867,54.35659,2022
China,2022-03-01,220.01425,90.15952,87.113867,54.35659,2022
China,2022-03-02,220.42648,90.15952,87.113867,54.35659,2022
China,2022-03-03,220.81477,90.15952,87.113867,54.35659,2022
China,2022-03-04,221.19452,90.15952,87.113867,54.35659,2022
China,2022-03-05,221.50887,90.15952,87.113867,54.35659,2022
China,2022-03-06,221.77452,90.15952,87.113867,54.35659,2022
China,2022-03-07,222.11139,90.15952,87.113867,54.35659,2022
China,2022-03-08,222.42223,90.15952,87.113867,54.35659,2022
China,2022-03-09,222.77783,90.15952,87.113867,54.35659,2022
China,2022-03-10,223.134,90.15952,87.113867,54.35659,2022
China,2022-03-11,223.49739,90.15952,87.113867,54.35659,2022
China,2022-03-12,223.79118,90.15952,87.113867,54.35659,2022
China,2022-03-13,224.05852,90.15952,87.113867,54.35659,2022
China,2022-03-14,224.41187,89.2896,86.94842,54.35659,2022
China,2022-03-15,224.7919,90.15952,87.113867,54.35659,2022
China,2022-03-16,225.1675,90.15952,87.113867,54.35659,2022
China,2022-03-17,225.49953,89.35506,86.97641,45.235004,2022
China,2022-03-18,225.84636,89.37899,86.985954,45.54907,2022
China,2022-03-19,226.1377,90.15952,87.113867,54.35659,2022
China,2022-03-20,226.38089,90.15952,87.113867,54.35659,2022
China,2022-03-21,226.66386,89.44375,87.03556,46.253822,2022
China,2022-03-22,226.96095,90.15952,87.113867,54.35659,2022
China,2022-03-23,227.28154,90.15952,87.113867,54.35659,2022
China,2022-03-24,227.59232,89.500374,87.061104,47.100735,2022
China,2022-03-25,227.87473,90.15952,87.113867,54.35659,2022
China,2022-03-26,228.14052,90.15952,87.113867,54.35659,2022
China,2022-03-27,228.39116,90.15952,87.113867,54.35659,2022
China,2022-03-28,228.67589,90.15952,87.113867,54.35659,2022
China,2022-03-29,228.96266,90.15952,87.113867,54.35659,2022
China,2022-03-30,229.24411,90.15952,87.113867,54.35659,2022
China,2022-03-31,229.5061,89.6525,87.16663,48.761295,2022
China,2022-04-01,229.73387,90.15952,87.113867,54.35659,2022
China,2022-04-02,229.92795,90.15952,87.113867,54.35659,2022
China,2022-04-03,230.09375,90.15952,87.113867,54.35659,2022
China,2022-04-04,230.25899,90.15952,87.113867,54.35659,2022
China,2022-04-05,230.39807,89.72372,87.23294,49.51608,2022
China,2022-04-06,230.59361,90.15952,87.113867,54.35659,2022
China,2022-04-07,230.81044,90.15952,87.113867,54.35659,2022
China,2022-04-08,231.03357,90.15952,87.113867,54.35659,2022
China,2022-04-09,231.21355,90.15952,87.113867,54.35659,2022
China,2022-04-10,231.37794,90.15952,87.113867,54.35659,2022
China,2022-04-11,231.5728,89.824196,87.35201,50.47252,2022
China,2022-04-12,231.76912,90.15952,87.113867,54.35659,2022
China,2022-04-13,231.96265,90.15952,87.113867,54.35659,2022
China,2022-04-14,232.15433,90.15952,87.113867,54.35659,2022
China,2022-04-15,232.3388,90.15952,87.113867,54.35659,2022
China,2022-04-16,232.48566,90.15952,87.113867,54.35659,2022
China,2022-04-17,232.61533,90.15952,87.113867,54.35659,2022
China,2022-04-18,232.7751,89.962,87.481544,51.40819,2022
China,2022-04-19,232.9496,90.15952,87.113867,54.35659,2022
China,2022-04-20,233.12769,90.15952,87.113867,54.35659,2022
China,2022-04-21,233.30739,90.15952,87.113867,54.35659,2022
China,2022-04-22,233.4875,90.15952,87.113867,54.35659,2022
China,2022-04-23,233.63835,90.15952,87.113867,54.35659,2022
China,2022-04-24,233.77904,90.15952,87.113867,54.35659,2022
China,2022-04-25,233.9367,90.15952,87.113867,54.35659,2022
China,2022-04-26,234.09578,90.15952,87.113867,54.35659,2022
China,2022-04-27,234.25505,90.139244,87.66706,52.526436,2022
China,2022-04-28,234.40633,90.15952,87.686356,52.63821,2022
China,2022-04-29,234.5675,90.15952,87.113867,54.35659,2022
China,2022-04-30,234.67416,90.15952,87.113867,54.35659,2022
China,2022-05-01,234.74405,90.15952,87.113867,54.35659,2022
China,2022-05-02,234.82004,90.15952,87.113867,54.35659,2022
China,2022-05-03,234.89252,90.15952,87.113867,54.35659,2022
China,2022-05-04,234.95903,90.15952,87.113867,54.35659,2022
China,2022-05-05,235.0372,90.237686,87.781364,53.09668,2022
China,2022-05-06,235.12364,90.15952,87.113867,54.35659,2022
China,2022-05-07,235.20216,90.15952,87.113867,54.35659,2022
China,2022-05-08,235.27016,90.15952,87.113867,54.35659,2022
China,2022-05-09,235.35252,90.15952,87.113867,54.35659,2022
China,2022-05-10,235.44649,90.15952,87.113867,54.35659,2022
China,2022-05-11,235.5577,90.15952,87.113867,54.35659,2022
China,2022-05-12,235.65985,90.3181,87.89012,53.52989,2022
China,2022-05-13,235.76329,90.15952,87.113867,54.35659,2022
China,2022-05-14,235.8533,90.15952,87.113867,54.35659,2022
China,2022-05-15,235.9274,90.15952,87.113867,54.35659,2022
China,2022-05-16,236.01595,90.15952,87.113867,54.35659,2022
China,2022-05-17,236.1097,90.15952,87.113867,54.35659,2022
China,2022-05-18,236.20898,90.15952,87.113867,54.35659,2022
China,2022-05-19,236.30147,90.15952,87.113867,54.35659,2022
China,2022-05-20,236.39528,90.15952,87.113867,54.35659,2022
China,2022-05-21,236.47281,90.15952,87.113867,54.35659,2022
China,2022-05-22,236.53835,90.441025,88.05031,54.12511,2022
China,2022-05-23,236.61882,90.15952,87.113867,54.35659,2022
China,2022-05-24,236.70422,90.15952,87.113867,54.35659,2022
China,2022-05-25,236.79305,90.15952,87.113867,54.35659,2022
China,2022-05-26,236.87529,90.485725,88.11044,54.35659,2022
China,2022-05-27,236.96335,90.15952,87.113867,54.35659,2022
China,2022-05-28,237.03758,90.15952,87.113867,54.35659,2022
China,2022-05-29,237.0982,90.15952,87.113867,54.35659,2022
China,2022-05-30,237.17651,90.15952,87.113867,54.35659,2022
China,2022-05-31,237.25531,90.15952,87.113867,54.35659,2022
China,2022-06-01,237.31593,90.55421,88.189384,54.648766,2022
China,2022-06-02,237.37346,90.15952,87.113867,54.35659,2022
China,2022-06-03,237.4028,90.15952,87.113867,54.35659,2022
China,2022-06-04,237.43802,90.57357,88.21338,54.728333,2022
China,2022-06-05,237.46988,90.15952,87.113867,54.35659,2022
China,2022-06-06,237.51955,90.15952,87.113867,54.35659,2022
China,2022-06-07,237.57379,90.15952,87.113867,54.35659,2022
China,2022-06-08,237.6295,90.15952,87.113867,54.35659,2022
China,2022-06-09,237.68556,90.15952,87.113867,54.35659,2022
China,2022-06-10,237.7424,90.15952,87.113867,54.35659,2022
China,2022-06-11,237.78787,90.15952,87.113867,54.35659,2022
China,2022-06-12,237.82646,90.15952,87.113867,54.35659,2022
China,2022-06-13,237.87839,90.15952,87.113867,54.35659,2022
China,2022-06-14,237.94112,90.15952,87.113867,54.35659,2022
China,2022-06-15,238.00195,90.15952,87.113867,54.35659,2022
China,2022-06-16,238.08362,90.67868,88.35266,55.129616,2022
China,2022-06-17,238.13892,90.15952,87.113867,54.35659,2022
France,2020-12-27,0.0009294274,0.0009294274,0.0,0.0,2020
France,2020-12-28,0.002002192,0.002000683,1.5088108e-06,0.0,2020
France,2020-12-29,0.002590628,0.0025891191,1.5088108e-06,0.0,2020
France,2020-12-30,0.0032786457,0.003277137,1.5088108e-06,0.0,2020
France,2020-12-31,0.003960628,0.0039576106,3.0176216e-06,0.0,2020
France,2021-01-01,0.00577271,0.0057666744,6.035243e-06,0.0,2021
France,2021-01-02,0.006337005,0.006324935,1.2070486e-05,0.0,2021
France,2021-01-03,0.0069691967,0.0069571263,1.2070486e-05,0.0,2021
France,2021-01-04,0.010223702,0.010204087,1.961454e-05,0.0,2021
France,2021-01-05,0.021992425,0.021963758,2.8667404e-05,0.0,2021
France,2021-01-06,0.040873684,0.040810313,6.337005e-05,0.0,2021
France,2021-01-07,0.085392654,0.085291564,0.00010109032,0.0,2021
France,2021-01-08,0.14152947,0.14137405,0.0001554075,0.0,2021
France,2021-01-09,0.1584734,0.15830442,0.00016898681,0.0,2021
France,2021-01-10,0.16756399,0.16738294,0.00018105729,0.0,2021
France,2021-01-11,0.22790888,0.22766899,0.00023990091,0.0,2021
France,2021-01-12,0.32175237,0.3214657,0.00028667404,0.0,2021
France,2021-01-13,0.42014647,0.41976473,0.00038172913,0.0,2021
France,2021-01-14,0.545939,0.5451605,0.0007785463,0.0,2021
France,2021-01-15,0.65026426,0.64932877,0.00093395385,1.5088108e-06,2021
France,2021-01-16,0.680881,0.67983544,0.001044097,1.5088108e-06,2021
France,2021-01-17,0.69754887,0.6964218,0.0011255728,1.5088108e-06,2021
France,2021-01-18,0.82746196,0.8260648,0.00139565,1.5088108e-06,2021
France,2021-01-19,1.0248551,1.0231396,0.001714009,1.5088108e-06,2021
France,2021-01-20,1.2327316,1.2307189,0.0020112447,1.5088108e-06,2021
France,2021-01-21,1.4720893,1.4697672,0.0023205508,1.5088108e-06,2021
France,2021-01-22,1.6551834,1.6524706,0.0027113329,1.5088108e-06,2021
France,2021-01-23,1.7133934,1.7105508,0.0028410906,1.5088108e-06,2021
France,2021-01-24,1.728305,1.7252647,0.003038745,1.5088108e-06,2021
France,2021-01-25,1.8485799,1.8433397,0.0052385908,1.5088108e-06,2021
France,2021-01-26,2.0056696,1.9948258,0.010840805,3.0176216e-06,2021
France,2021-01-27,2.177241,2.1566699,0.020568108,3.0176216e-06,2021
France,2021-01-28,2.3896997,2.3443418,0.04535485,3.0176216e-06,2021
France,2021-01-29,2.5572078,2.4834707,0.073734075,3.0176216e-06,2021
France,2021-01-30,2.6080081,2.5274193,0.080585584,3.0176216e-06,2021
France,2021-01-31,2.6187825,2.5353272,0.08345232,3.0176216e-06,2021
France,2021-02-01,2.7338247,2.6155355,0.11828624,3.0176216e-06,2021
France,2021-02-02,2.9006479,2.7246814,0.17596355,3.0176216e-06,2021
France,2021-02-03,3.0706155,2.833812,0.2368003,3.0176216e-06,2021
France,2021-02-04,3.2777328,2.9576855,0.3200444,3.0176216e-06,2021
France,2021-02-05,3.4535306,3.060665,0.39286262,3.0176216e-06,2021
France,2021-02-06,3.5054064,3.095289,0.41011438,3.0176216e-06,2021
France,2021-02-07,3.5224304,3.1031272,0.41930002,3.0176216e-06,2021
France,2021-02-08,3.6668038,3.1738257,0.49297523,3.0176216e-06,2021
France,2021-02-09,3.8849237,3.273484,0.6114365,3.0176216e-06,2021
France,2021-02-10,4.1182175,3.3806837,0.7375308,3.0176216e-06,2021
France,2021-02-11,4.409561,3.5124164,0.8971419,3.0176216e-06,2021
France,2021-02-12,4.644124,3.6321526,1.0119684,3.0176216e-06,2021
France,2021-02-13,4.7073765,3.6659362,1.041437,3.0176216e-06,2021
France,2021-02-14,4.7260933,3.6736012,1.052489,3.0176216e-06,2021
France,2021-02-15,4.8995037,3.7311351,1.1683657,3.0176216e-06,2021
France,2021-02-16,5.125972,3.8072093,1.3187594,3.0176216e-06,2021
France,2021-02-17,5.363661,3.8834963,1.4801313,3.3193835e-05,2021
France,2021-02-18,5.6557846,3.9888325,1.666919,3.3193835e-05,2021
France,2021-02-19,5.893318,4.087045,1.806238,3.4702647e-05,2021
France,2021-02-20,5.964451,4.1151123,1.8493041,3.4702647e-05,2021
France,2021-02-21,5.9785933,4.1201444,1.8584143,3.4702647e-05,2021
France,2021-02-22,6.145573,4.1767426,1.9687928,3.7720267e-05,2021
France,2021-02-23,6.3554955,4.25792,2.0975366,3.922908e-05,2021
France,2021-02-24,6.571254,4.3485074,2.222706,4.073789e-05,2021
France,2021-02-25,6.860662,4.5003147,2.360305,4.2246702e-05,2021
France,2021-02-26,7.1386514,4.6715527,2.4670548,4.375551e-05,2021
France,2021-02-27,7.2511663,4.7502084,2.5009127,4.526432e-05,2021
France,2021-02-28,7.26673,4.759577,2.5071049,4.8281945e-05,2021
France,2021-03-01,7.44782,4.8590765,2.5886939,4.9790753e-05,2021
France,2021-03-02,7.7022085,5.012096,2.6900587,5.431719e-05,2021
France,2021-03-03,7.976889,5.1879735,2.7888615,5.431719e-05,2021
France,2021-03-04,8.333446,5.4349113,2.8984752,5.884362e-05,2021
France,2021-03-05,8.731269,5.738125,2.9930806,6.337005e-05,2021
France,2021-03-06,9.071469,6.05195,3.0194516,6.7896486e-05,2021
France,2021-03-07,9.260459,6.234958,3.0254312,6.9405294e-05,2021
France,2021-03-08,9.496925,6.3966727,3.1001806,7.242292e-05,2021
France,2021-03-09,9.841715,6.6569257,3.1847131,7.5440534e-05,2021
France,2021-03-10,10.19796,6.927069,3.2708075,8.298459e-05,2021
France,2021-03-11,10.661135,7.2936106,3.3674378,8.600221e-05,2021
France,2021-03-12,11.186558,7.738523,3.447948,8.751102e-05,2021
France,2021-03-13,11.558794,8.087728,3.4709768,8.9019835e-05,2021
France,2021-03-14,11.658976,8.183333,3.4755516,9.052864e-05,2021
France,2021-03-15,11.945932,8.422784,3.5230534,9.5055075e-05,2021
France,2021-03-16,12.21815,8.63643,3.5816164,0.00010410794,2021
France,2021-03-17,12.501964,8.863534,3.638319,0.000110143184,2021
France,2021-03-18,12.822132,9.116823,3.7051911,0.00011768724,2021
France,2021-03-19,13.2246895,9.463936,3.7606337,0.00012070486,2021
France,2021-03-20,13.493418,9.715486,3.77781,0.00012221366,2021
France,2021-03-21,13.572011,9.790866,3.7810209,0.00012372248,2021
France,2021-03-22,13.879233,10.047492,3.8316143,0.0001267401,2021
France,2021-03-23,14.32102,10.425362,3.8955305,0.00012824891,2021
France,2021-03-24,14.774492,10.813055,3.9613087,0.00012824891,2021
France,2021-03-25,15.3586645,11.328883,4.029646,0.00013579297,2021
France,2021-03-26,15.963163,11.870321,4.0926976,0.00014484584,2021
France,2021-03-27,16.283411,12.164988,4.1182775,0.00014635464,2021
France,2021-03-28,16.379902,12.254552,4.125199,0.00015088107,2021
France,2021-03-29,16.766792,12.560883,4.2057524,0.00015691631,2021
France,2021-03-30,17.30332,12.991723,4.3114314,0.00016446038,2021
France,2021-03-31,17.812014,13.388666,4.423177,0.00017049561,2021
France,2021-04-01,18.428247,13.864825,4.5632353,0.00018709253,2021
France,2021-04-02,18.995878,14.289382,4.7062974,0.00019765421,2021
France,2021-04-03,19.303259,14.502271,4.800781,0.00020670707,2021
France,2021-04-04,19.4022,14.572509,4.8294816,0.00020972469,2021
France,2021-04-05,19.513529,14.668127,4.845176,0.00022632162,2021
France,2021-04-06,20.012115,14.995955,5.0159087,0.0002519714,2021
France,2021-04-07,20.578876,15.388737,5.1898623,0.00027762118,2021
France,2021-04-08,21.274685,15.898589,5.3757963,0.00030025333,2021
France,2021-04-09,22.070095,16.51757,5.552149,0.00037569387,2021
France,2021-04-10,22.516039,16.838444,5.677196,0.00039832602,2021
France,2021-04-11,22.652357,16.923182,5.728766,0.00040888772,2021
