Entity,Day,Case fatality rate of COVID-19 (%),Year
High-income countries,2021-12-06,1.6446902,2021
High-income countries,2021-12-07,1.6432691,2021
High-income countries,2021-12-08,1.6402462,2021
High-income countries,2021-12-09,1.6385396,2021
High-income countries,2021-12-10,1.6366711,2021
High-income countries,2021-12-11,1.6343303,2021
High-income countries,2021-12-12,1.6233817,2021
High-income countries,2021-12-13,1.6219779,2021
High-income countries,2021-12-14,1.6205341,2021
High-income countries,2021-12-15,1.6174169,2021
High-income countries,2021-12-16,1.615437,2021
High-income countries,2021-12-17,1.6130282,2021
High-income countries,2021-12-18,1.6096721,2021
High-income countries,2021-12-19,1.5971916,2021
High-income countries,2021-12-20,1.5948943,2021
High-income countries,2021-12-21,1.592273,2021
High-income countries,2021-12-22,1.5878973,2021
High-income countries,2021-12-23,1.5843388,2021
High-income countries,2021-12-24,1.5798471,2021
High-income countries,2021-12-25,1.5757008,2021
High-income countries,2021-12-26,1.5556971,2021
High-income countries,2021-12-27,1.5530189,2021
High-income countries,2021-12-28,1.5483358,2021
High-income countries,2021-12-29,1.5400933,2021
High-income countries,2021-12-30,1.5326977,2021
High-income countries,2021-12-31,1.5227705,2021
High-income countries,2022-01-01,1.5115749,2022
High-income countries,2022-01-02,1.4734792,2022
High-income countries,2022-01-03,1.4677484,2022
High-income countries,2022-01-04,1.4598476,2022
High-income countries,2022-01-05,1.4458472,2022
High-income countries,2022-01-06,1.4336745,2022
High-income countries,2022-01-07,1.4215368,2022
High-income countries,2022-01-08,1.4104135,2022
High-income countries,2022-01-09,1.3624027,2022
High-income countries,2022-01-10,1.3549699,2022
High-income countries,2022-01-11,1.3475345,2022
High-income countries,2022-01-12,1.3326901,2022
High-income countries,2022-01-13,1.3230847,2022
High-income countries,2022-01-14,1.3128626,2022
High-income countries,2022-01-15,1.3024004,2022
High-income countries,2022-01-16,1.2596014,2022
High-income countries,2022-01-17,1.2533461,2022
High-income countries,2022-01-18,1.247194,2022
High-income countries,2022-01-19,1.2354671,2022
High-income countries,2022-01-20,1.2254611,2022
High-income countries,2022-01-21,1.2164019,2022
High-income countries,2022-01-22,1.2075266,2022
High-income countries,2022-01-23,1.1667352,2022
High-income countries,2022-01-24,1.161297,2022
High-income countries,2022-01-25,1.156048,2022
High-income countries,2022-01-26,1.1459204,2022
High-income countries,2022-01-27,1.1397121,2022
High-income countries,2022-01-28,1.1332448,2022
High-income countries,2022-01-29,1.1268046,2022
High-income countries,2022-01-30,1.0927801,2022
High-income countries,2022-01-31,1.0891067,2022
High-income countries,2022-02-01,1.0856566,2022
High-income countries,2022-02-02,1.0797532,2022
High-income countries,2022-02-03,1.0761334,2022
High-income countries,2022-02-04,1.0724733,2022
High-income countries,2022-02-05,1.0686971,2022
High-income countries,2022-02-06,1.0446762,2022
High-income countries,2022-02-07,1.0424335,2022
High-income countries,2022-02-08,1.0399106,2022
High-income countries,2022-02-09,1.0369416,2022
High-income countries,2022-02-10,1.0348753,2022
High-income countries,2022-02-11,1.0327953,2022
High-income countries,2022-02-12,1.0310224,2022
High-income countries,2022-02-13,1.0155358,2022
High-income countries,2022-02-14,1.0141022,2022
High-income countries,2022-02-15,1.0125318,2022
High-income countries,2022-02-16,1.011012,2022
High-income countries,2022-02-17,1.0098268,2022
High-income countries,2022-02-18,1.0086355,2022
High-income countries,2022-02-19,1.0073879,2022
High-income countries,2022-02-20,0.9966648,2022
High-income countries,2022-02-21,0.99548644,2022
High-income countries,2022-02-22,0.99397576,2022
High-income countries,2022-02-23,0.9923602,2022
High-income countries,2022-02-24,0.9914498,2022
High-income countries,2022-02-25,0.9905586,2022
High-income countries,2022-02-26,0.9896161,2022
High-income countries,2022-02-27,0.98106915,2022
High-income countries,2022-02-28,0.9800942,2022
High-income countries,2022-03-01,0.9785334,2022
High-income countries,2022-03-02,0.9773753,2022
High-income countries,2022-03-03,0.9758302,2022
High-income countries,2022-03-04,0.97441065,2022
High-income countries,2022-03-05,0.97287244,2022
High-income countries,2022-03-06,0.9633921,2022
High-income countries,2022-03-07,0.96204853,2022
High-income countries,2022-03-08,0.96003467,2022
High-income countries,2022-03-09,0.95809275,2022
High-income countries,2022-03-10,0.9564248,2022
High-income countries,2022-03-11,0.95451313,2022
High-income countries,2022-03-12,0.95250046,2022
High-income countries,2022-03-13,0.9412512,2022
High-income countries,2022-03-14,0.93941146,2022
High-income countries,2022-03-15,0.93708783,2022
High-income countries,2022-03-16,0.9325102,2022
High-income countries,2022-03-17,0.93034095,2022
High-income countries,2022-03-18,0.9283395,2022
High-income countries,2022-03-19,0.9264343,2022
High-income countries,2022-03-20,0.9149777,2022
High-income countries,2022-03-21,0.91325027,2022
High-income countries,2022-03-22,0.9152174,2022
High-income countries,2022-03-23,0.9130063,2022
High-income countries,2022-03-24,0.9110752,2022
High-income countries,2022-03-25,0.90935314,2022
High-income countries,2022-03-26,0.9076362,2022
High-income countries,2022-03-27,0.8961489,2022
High-income countries,2022-03-28,0.8945152,2022
High-income countries,2022-03-29,0.89260304,2022
High-income countries,2022-03-30,0.89084166,2022
High-income countries,2022-03-31,0.8894157,2022
High-income countries,2022-04-01,0.88822097,2022
High-income countries,2022-04-02,0.8870477,2022
High-income countries,2022-04-03,0.8775114,2022
High-income countries,2022-04-04,0.8763928,2022
High-income countries,2022-04-05,0.87525624,2022
High-income countries,2022-04-06,0.87404656,2022
High-income countries,2022-04-07,0.87299305,2022
High-income countries,2022-04-08,0.87223303,2022
High-income countries,2022-04-09,0.87143415,2022
High-income countries,2022-04-10,0.8640933,2022
High-income countries,2022-04-11,0.86324555,2022
High-income countries,2022-04-12,0.86238325,2022
High-income countries,2022-04-13,0.8615202,2022
High-income countries,2022-04-14,0.8611182,2022
High-income countries,2022-04-15,0.8604015,2022
High-income countries,2022-04-16,0.85992646,2022
High-income countries,2022-04-17,0.85411847,2022
High-income countries,2022-04-18,0.85357213,2022
High-income countries,2022-04-19,0.8530795,2022
High-income countries,2022-04-20,0.8526184,2022
High-income countries,2022-04-21,0.8519428,2022
High-income countries,2022-04-22,0.8514209,2022
High-income countries,2022-04-23,0.8510105,2022
High-income countries,2022-04-24,0.846197,2022
High-income countries,2022-04-25,0.8457571,2022
High-income countries,2022-04-26,0.8453511,2022
High-income countries,2022-04-27,0.84490675,2022
High-income countries,2022-04-28,0.8444037,2022
High-income countries,2022-04-29,0.844009,2022
High-income countries,2022-04-30,0.84360796,2022
High-income countries,2022-05-01,0.839819,2022
High-income countries,2022-05-02,0.8395667,2022
High-income countries,2022-05-03,0.8393098,2022
High-income countries,2022-05-04,0.83883345,2022
High-income countries,2022-05-05,0.8385929,2022
High-income countries,2022-05-06,0.838312,2022
High-income countries,2022-05-07,0.8378583,2022
High-income countries,2022-05-08,0.83451515,2022
High-income countries,2022-05-09,0.8342121,2022
High-income countries,2022-05-10,0.8338566,2022
High-income countries,2022-05-11,0.83327144,2022
High-income countries,2022-05-12,0.83281994,2022
High-income countries,2022-05-13,0.8323637,2022
High-income countries,2022-05-14,0.83189285,2022
High-income countries,2022-05-15,0.8284963,2022
High-income countries,2022-05-16,0.82825375,2022
High-income countries,2022-05-17,0.82793385,2022
High-income countries,2022-05-18,0.8273785,2022
High-income countries,2022-05-19,0.8268928,2022
High-income countries,2022-05-20,0.82641107,2022
High-income countries,2022-05-21,0.825956,2022
High-income countries,2022-05-22,0.8231076,2022
High-income countries,2022-05-23,0.8228843,2022
High-income countries,2022-05-24,0.8225997,2022
High-income countries,2022-05-25,0.82221574,2022
High-income countries,2022-05-26,0.82183164,2022
High-income countries,2022-05-27,0.8214597,2022
High-income countries,2022-05-28,0.8211088,2022
High-income countries,2022-05-29,0.8189349,2022
High-income countries,2022-05-30,0.8187488,2022
High-income countries,2022-05-31,0.81852305,2022
High-income countries,2022-06-01,0.81825185,2022
High-income countries,2022-06-02,0.8177804,2022
High-income countries,2022-06-03,0.81741893,2022
High-income countries,2022-06-04,0.81713927,2022
High-income countries,2022-06-05,0.8148374,2022
High-income countries,2022-06-06,0.8146296,2022
High-income countries,2022-06-07,0.81441206,2022
High-income countries,2022-06-08,0.81404346,2022
High-income countries,2022-06-09,0.8135734,2022
High-income countries,2022-06-10,0.8131974,2022
High-income countries,2022-06-11,0.8127847,2022
High-income countries,2022-06-12,0.8102504,2022
High-income countries,2022-06-13,0.81005573,2022
High-income countries,2022-06-14,0.8098026,2022
High-income countries,2022-06-15,0.8094007,2022
High-income countries,2022-06-16,0.8089123,2022
High-income countries,2022-06-17,0.8084584,2022
High-income countries,2022-06-18,0.80789316,2022
High-income countries,2022-06-19,0.80489975,2022
High-income countries,2022-06-20,0.8046125,2022
High-income countries,2022-06-21,0.80434316,2022
High-income countries,2022-06-22,0.80389464,2022
High-income countries,2022-06-23,0.80324405,2022
High-income countries,2022-06-24,0.80273277,2022
High-income countries,2022-06-25,0.8022903,2022
High-income countries,2022-06-26,0.79826987,2022
High-income countries,2022-06-27,0.7979566,2022
High-income countries,2022-06-28,0.79757375,2022
High-income countries,2022-06-29,0.79701245,2022
High-income countries,2022-06-30,0.7962602,2022
High-income countries,2022-07-01,0.79556465,2022
High-income countries,2022-07-02,0.7949608,2022
High-income countries,2022-07-03,0.79065853,2022
High-income countries,2022-07-04,0.7896337,2022
High-income countries,2022-07-05,0.7891942,2022
High-income countries,2022-07-06,0.7884482,2022
High-income countries,2022-07-07,0.787579,2022
High-income countries,2022-07-08,0.7867711,2022
High-income countries,2022-07-09,0.7860596,2022
High-income countries,2022-07-10,0.7813781,2022
High-income countries,2022-07-11,0.7802004,2022
High-income countries,2022-07-12,0.7795851,2022
High-income countries,2022-07-13,0.77866465,2022
High-income countries,2022-07-14,0.7776693,2022
High-income countries,2022-07-15,0.77678955,2022
High-income countries,2022-07-16,0.7759033,2022
High-income countries,2022-07-17,0.7719498,2022
High-income countries,2022-07-18,0.77069783,2022
High-income countries,2022-07-19,0.7701178,2022
High-income countries,2022-07-20,0.76925737,2022
High-income countries,2022-07-21,0.7683362,2022
High-income countries,2022-07-22,0.76736635,2022
High-income countries,2022-07-23,0.76636255,2022
High-income countries,2022-07-24,0.7631022,2022
High-income countries,2022-07-25,0.7617825,2022
High-income countries,2022-07-26,0.76108277,2022
High-income countries,2022-07-27,0.76008546,2022
High-income countries,2022-07-28,0.75909126,2022
High-income countries,2022-07-29,0.7580997,2022
High-income countries,2022-07-30,0.7571643,2022
High-income countries,2022-07-31,0.75464696,2022
High-income countries,2022-08-01,0.75347465,2022
High-income countries,2022-08-02,0.7528232,2022
High-income countries,2022-08-03,0.7518595,2022
High-income countries,2022-08-04,0.7509085,2022
High-income countries,2022-08-05,0.7499478,2022
High-income countries,2022-08-06,0.7490599,2022
High-income countries,2022-08-07,0.74729156,2022
High-income countries,2022-08-08,0.74634355,2022
High-income countries,2022-08-09,0.74567485,2022
High-income countries,2022-08-10,0.74478644,2022
High-income countries,2022-08-11,0.74400914,2022
High-income countries,2022-08-12,0.743129,2022
High-income countries,2022-08-13,0.7423597,2022
High-income countries,2022-08-14,0.741054,2022
High-income countries,2022-08-15,0.7403336,2022
High-income countries,2022-08-16,0.73988694,2022
High-income countries,2022-08-17,0.7390847,2022
High-income countries,2022-08-18,0.7382374,2022
High-income countries,2022-08-19,0.7373892,2022
High-income countries,2022-08-20,0.7365773,2022
High-income countries,2022-08-21,0.73524845,2022
High-income countries,2022-08-22,0.7345477,2022
High-income countries,2022-08-23,0.7339227,2022
High-income countries,2022-08-24,0.7332031,2022
High-income countries,2022-08-25,0.73250777,2022
High-income countries,2022-08-26,0.7318331,2022
High-income countries,2022-08-27,0.73124766,2022
High-income countries,2022-08-28,0.73053735,2022
High-income countries,2022-08-29,0.7297048,2022
High-income countries,2022-08-30,0.72929704,2022
High-income countries,2022-08-31,0.7287736,2022
High-income countries,2022-09-01,0.7282797,2022
High-income countries,2022-09-02,0.72785985,2022
High-income countries,2022-09-03,0.7274511,2022
High-income countries,2022-09-04,0.7265916,2022
High-income countries,2022-09-05,0.72625154,2022
High-income countries,2022-09-06,0.7259391,2022
High-income countries,2022-09-07,0.7255848,2022
High-income countries,2022-09-08,0.7251029,2022
High-income countries,2022-09-09,0.7247731,2022
High-income countries,2022-09-10,0.7246984,2022
High-income countries,2022-09-11,0.72412556,2022
High-income countries,2022-09-12,0.7234676,2022
High-income countries,2022-09-13,0.7232517,2022
High-income countries,2022-09-14,0.72286314,2022
High-income countries,2022-09-15,0.72257304,2022
High-income countries,2022-09-16,0.7223515,2022
High-income countries,2022-09-17,0.7222766,2022
High-income countries,2022-09-18,0.72143203,2022
High-income countries,2022-09-19,0.720907,2022
High-income countries,2022-09-20,0.72070765,2022
High-income countries,2022-09-21,0.7204364,2022
High-income countries,2022-09-22,0.7203057,2022
High-income countries,2022-09-23,0.72007793,2022
High-income countries,2022-09-24,0.7198996,2022
High-income countries,2022-09-25,0.7188403,2022
High-income countries,2022-09-26,0.7186253,2022
High-income countries,2022-09-27,0.7184051,2022
High-income countries,2022-09-28,0.71823156,2022
High-income countries,2022-09-29,0.71801656,2022
High-income countries,2022-09-30,0.71796834,2022
High-income countries,2022-10-01,0.7176788,2022
High-income countries,2022-10-02,0.71620774,2022
High-income countries,2022-10-03,0.71608454,2022
High-income countries,2022-10-04,0.7159846,2022
High-income countries,2022-10-05,0.71570104,2022
High-income countries,2022-10-06,0.71554136,2022
High-income countries,2022-10-07,0.7154222,2022
High-income countries,2022-10-08,0.7152229,2022
High-income countries,2022-10-09,0.7135297,2022
High-income countries,2022-10-10,0.7134044,2022
High-income countries,2022-10-11,0.7133074,2022
High-income countries,2022-10-12,0.7130341,2022
High-income countries,2022-10-13,0.7128293,2022
High-income countries,2022-10-14,0.7126854,2022
High-income countries,2022-10-15,0.71259624,2022
High-income countries,2022-10-16,0.7108638,2022
High-income countries,2022-10-17,0.710725,2022
High-income countries,2022-10-18,0.71057045,2022
High-income countries,2022-10-19,0.7103491,2022
High-income countries,2022-10-20,0.71021813,2022
High-income countries,2022-10-21,0.7100506,2022
High-income countries,2022-10-22,0.7101908,2022
High-income countries,2022-10-23,0.70885426,2022
High-income countries,2022-10-24,0.7087299,2022
High-income countries,2022-10-25,0.70858073,2022
High-income countries,2022-10-26,0.70839226,2022
High-income countries,2022-10-27,0.7082226,2022
High-income countries,2022-10-28,0.70838803,2022
High-income countries,2022-10-29,0.7081995,2022
High-income countries,2022-10-30,0.70732915,2022
High-income countries,2022-10-31,0.70720816,2022
High-income countries,2022-11-01,0.7069968,2022
High-income countries,2022-11-02,0.7067438,2022
High-income countries,2022-11-03,0.70654887,2022
High-income countries,2022-11-04,0.7065262,2022
High-income countries,2022-11-05,0.70636797,2022
High-income countries,2022-11-06,0.7057299,2022
High-income countries,2022-11-07,0.70558256,2022
High-income countries,2022-11-08,0.7053012,2022
High-income countries,2022-11-09,0.7051566,2022
High-income countries,2022-11-10,0.70490843,2022
High-income countries,2022-11-11,0.70473945,2022
High-income countries,2022-11-12,0.70440423,2022
High-income countries,2022-11-13,0.7038314,2022
High-income countries,2022-11-14,0.7036101,2022
High-income countries,2022-11-15,0.7032913,2022
High-income countries,2022-11-16,0.7029386,2022
High-income countries,2022-11-17,0.7026838,2022
High-income countries,2022-11-18,0.70265234,2022
High-income countries,2022-11-19,0.7022756,2022
High-income countries,2022-11-20,0.7016174,2022
High-income countries,2022-11-21,0.7013736,2022
High-income countries,2022-11-22,0.70105785,2022
High-income countries,2022-11-23,0.70064193,2022
High-income countries,2022-11-24,0.7004603,2022
High-income countries,2022-11-25,0.70053643,2022
High-income countries,2022-11-26,0.70003057,2022
High-income countries,2022-11-27,0.6991956,2022
High-income countries,2022-11-28,0.6989483,2022
High-income countries,2022-11-29,0.69863254,2022
High-income countries,2022-11-30,0.6982584,2022
High-income countries,2022-12-01,0.69793683,2022
High-income countries,2022-12-02,0.69756967,2022
High-income countries,2022-12-03,0.69733477,2022
High-income countries,2022-12-04,0.6964121,2022
High-income countries,2022-12-05,0.6961606,2022
High-income countries,2022-12-06,0.6958513,2022
High-income countries,2022-12-07,0.69548607,2022
High-income countries,2022-12-08,0.6950786,2022
High-income countries,2022-12-09,0.69474167,2022
High-income countries,2022-12-10,0.6944803,2022
High-income countries,2022-12-11,0.69354236,2022
High-income countries,2022-12-12,0.6932685,2022
High-income countries,2022-12-13,0.69289464,2022
High-income countries,2022-12-14,0.69244933,2022
High-income countries,2022-12-15,0.6920931,2022
High-income countries,2022-12-16,0.69166493,2022
High-income countries,2022-12-17,0.69136506,2022
High-income countries,2022-12-18,0.6905097,2022
High-income countries,2022-12-19,0.6902855,2022
High-income countries,2022-12-20,0.6899365,2022
High-income countries,2022-12-21,0.68951494,2022
High-income countries,2022-12-22,0.68917716,2022
High-income countries,2022-12-23,0.68875587,2022
High-income countries,2022-12-24,0.6884413,2022
High-income countries,2022-12-25,0.68795526,2022
High-income countries,2022-12-26,0.6879399,2022
High-income countries,2022-12-27,0.68736154,2022
High-income countries,2022-12-28,0.6869656,2022
High-income countries,2022-12-29,0.68697125,2022
High-income countries,2022-12-30,0.6865774,2022
High-income countries,2022-12-31,0.6866485,2022
India,2020-01-30,0.0,2020
India,2020-01-31,0.0,2020
India,2020-02-01,0.0,2020
India,2020-02-02,0.0,2020
India,2020-02-03,0.0,2020
India,2020-02-04,0.0,2020
India,2020-02-05,0.0,2020
India,2020-02-06,0.0,2020
India,2020-02-07,0.0,2020
India,2020-02-08,0.0,2020
India,2020-02-09,0.0,2020
India,2020-02-10,0.0,2020
India,2020-02-11,0.0,2020
India,2020-02-12,0.0,2020
India,2020-02-13,0.0,2020
India,2020-02-14,0.0,2020
India,2020-02-15,0.0,2020
India,2020-02-16,0.0,2020
India,2020-02-17,0.0,2020
India,2020-02-18,0.0,2020
India,2020-02-19,0.0,2020
India,2020-02-20,0.0,2020
India,2020-02-21,0.0,2020
India,2020-02-22,0.0,2020
India,2020-02-23,0.0,2020
India,2020-02-24,0.0,2020
India,2020-02-25,0.0,2020
India,2020-02-26,0.0,2020
India,2020-02-27,0.0,2020
India,2020-02-28,0.0,2020
India,2020-02-29,0.0,2020
India,2020-03-01,0.0,2020
India,2020-03-02,0.0,2020
India,2020-03-03,0.0,2020
India,2020-03-04,0.0,2020
India,2020-03-05,0.0,2020
India,2020-03-06,0.0,2020
India,2020-03-07,0.0,2020
India,2020-03-08,0.0,2020
India,2020-03-09,0.0,2020
India,2020-03-10,0.0,2020
India,2020-03-11,0.0,2020
India,2020-03-12,0.0,2020
India,2020-03-13,1.2345679,2020
India,2020-03-14,2.3809524,2020
India,2020-03-15,1.8691589,2020
India,2020-03-16,1.754386,2020
India,2020-03-17,2.189781,2020
India,2020-03-18,1.986755,2020
India,2020-03-19,2.3121388,2020
India,2020-03-20,1.7937219,2020
India,2020-03-21,1.4134276,2020
India,2020-03-22,1.9444444,2020
India,2020-03-23,2.0737326,2020
India,2020-03-24,1.734104,2020
India,2020-03-25,1.650165,2020
India,2020-03-26,2.0030816,2020
India,2020-03-27,2.3480663,2020
India,2020-03-28,2.090209,2020
India,2020-03-29,2.553626,2020
India,2020-03-30,2.7077498,2020
India,2020-03-31,2.5579536,2020
India,2020-04-01,2.3213196,2020
India,2020-04-02,2.5445292,2020
India,2020-04-03,2.4337244,2020
India,2020-04-04,2.3432117,2020
India,2020-04-05,2.2821577,2020
India,2020-04-06,2.680108,2020
India,2020-04-07,2.578602,2020
India,2020-04-08,2.82518,2020
India,2020-04-09,2.8815005,2020
India,2020-04-10,3.103556,2020
India,2020-04-11,3.209346,2020
India,2020-04-12,3.2671134,2020
India,2020-04-13,3.3653846,2020
India,2020-04-14,3.2712536,2020
India,2020-04-15,3.2957428,2020
India,2020-04-16,3.3441033,2020
India,2020-04-17,3.264361,2020
India,2020-04-18,3.3384337,2020
India,2020-04-19,3.226833,2020
India,2020-04-20,3.1450913,2020
India,2020-04-21,3.1718724,2020
India,2020-04-22,3.202562,2020
India,2020-04-23,3.1832843,2020
India,2020-04-24,3.1113229,2020
India,2020-04-25,3.1624908,2020
India,2020-04-26,3.1099033,2020
India,2020-04-27,3.1263444,2020
India,2020-04-28,3.1730933,2020
India,2020-04-29,3.2139666,2020
India,2020-04-30,3.2496219,2020
India,2020-05-01,3.2731216,2020
India,2020-05-02,3.2622669,2020
India,2020-05-03,3.254127,2020
India,2020-05-04,3.2280817,2020
India,2020-05-05,3.3769088,2020
India,2020-05-06,3.4297748,2020
India,2020-05-07,3.3672004,2020
India,2020-05-08,3.347414,2020
India,2020-05-09,3.3203714,2020
India,2020-05-10,3.3508635,2020
India,2020-05-11,3.2850845,2020
India,2020-05-12,3.2407146,2020
India,2020-05-13,3.2511678,2020
India,2020-05-14,3.267823,2020
India,2020-05-15,3.2316701,2020
India,2020-05-16,3.202234,2020
India,2020-05-17,3.1585777,2020
India,2020-05-18,3.1496637,2020
India,2020-05-19,3.1273792,2020
India,2020-05-20,3.0941453,2020
India,2020-05-21,3.057165,2020
India,2020-05-22,3.0249817,2020
India,2020-05-23,2.9735973,2020
India,2020-05-24,2.932478,2020
India,2020-05-25,2.8960352,2020
India,2020-05-26,2.8662815,2020
India,2020-05-27,2.85767,2020
India,2020-05-28,2.8616903,2020
India,2020-05-29,2.8383765,2020
India,2020-05-30,2.860793,2020
India,2020-05-31,2.835135,2020
India,2020-06-01,2.830976,2020
India,2020-06-02,2.8172274,2020
India,2020-06-03,2.8008573,2020
India,2020-06-04,2.8005846,2020
India,2020-06-05,2.799312,2020
India,2020-06-06,2.8065934,2020
India,2020-06-07,2.8094945,2020
India,2020-06-08,2.8058033,2020
India,2020-06-09,2.8023467,2020
India,2020-06-10,2.8002443,2020
India,2020-06-11,2.8271437,2020
India,2020-06-12,2.8561347,2020
India,2020-06-13,2.8751462,2020
India,2020-06-14,2.8651822,2020
India,2020-06-15,2.8638124,2020
India,2020-06-16,2.885532,2020
India,2020-06-17,3.361812,2020
India,2020-06-18,3.3348231,2020
India,2020-06-19,3.3040586,2020
India,2020-06-20,3.2775764,2020
India,2020-06-21,3.2290523,2020
India,2020-06-22,3.2211568,2020
India,2020-06-23,3.1827629,2020
India,2020-06-24,3.1732879,2020
India,2020-06-25,3.1481383,2020
India,2020-06-26,3.1200998,2020
India,2020-06-27,3.081817,2020
India,2020-06-28,3.0433443,2020
India,2020-06-29,3.0046432,2020
India,2020-06-30,2.980206,2020
India,2020-07-01,2.9718544,2020
India,2020-07-02,2.949519,2020
India,2020-07-03,2.9115458,2020
India,2020-07-04,2.8774593,2020
India,2020-07-05,2.8622997,2020
India,2020-07-06,2.8237214,2020
India,2020-07-07,2.8013034,2020
India,2020-07-08,2.780378,2020
India,2020-07-09,2.7536962,2020
India,2020-07-10,2.7215855,2020
India,2020-07-11,2.6949165,2020
India,2020-07-12,2.668933,2020
India,2020-07-13,2.6386445,2020
India,2020-07-14,2.6167023,2020
India,2020-07-15,2.5966132,2020
India,2020-07-16,2.5715365,2020
India,2020-07-17,2.5504267,2020
India,2020-07-18,2.5293727,2020
India,2020-07-19,2.4884515,2020
India,2020-07-20,2.4593866,2020
India,2020-07-21,2.431113,2020
India,2020-07-22,2.4085538,2020
India,2020-07-23,2.410799,2020
India,2020-07-24,2.3759556,2020
India,2020-07-25,2.345644,2020
India,2020-07-26,2.3141458,2020
India,2020-07-27,2.2829726,2020
India,2020-07-28,2.2536402,2020
India,2020-07-29,2.2324014,2020
India,2020-07-30,2.2078657,2020
India,2020-07-31,2.1811981,2020
India,2020-08-01,2.1527865,2020
India,2020-08-02,2.134204,2020
India,2020-08-03,2.114271,2020
India,2020-08-04,2.0982409,2020
India,2020-08-05,2.0854142,2020
India,2020-08-06,2.071685,2020
India,2020-08-07,2.051479,2020
India,2020-08-08,2.035707,2020
India,2020-08-09,2.0148072,2020
India,2020-08-10,2.0038157,2020
India,2020-08-11,1.9948648,2020
India,2020-08-12,1.9784619,2020
India,2020-08-13,1.9624583,2020
India,2020-08-14,1.9519013,2020
India,2020-08-15,1.9411035,2020
India,2020-08-16,1.9299667,2020
India,2020-08-17,1.9232433,2020
India,2020-08-18,1.9164611,2020
India,2020-08-19,1.9112318,2020
India,2020-08-20,1.898746,2020
India,2020-08-21,1.8875548,2020
India,2020-08-22,1.8749868,2020
India,2020-08-23,1.8623027,2020
India,2020-08-24,1.8524003,2020
India,2020-08-25,1.8435127,2020
India,2020-08-26,1.8379805,2020
India,2020-08-27,1.8268195,2020
India,2020-08-28,1.8163543,2020
India,2020-08-29,1.8057306,2020
India,2020-08-30,1.792345,2020
India,2020-08-31,1.7802993,2020
India,2020-09-01,1.7687635,2020
India,2020-09-02,1.7597187,2020
India,2020-09-03,1.7484791,2020
India,2020-09-04,1.7393041,2020
India,2020-09-05,1.7290058,2020
India,2020-09-06,1.7168022,2020
India,2020-09-07,1.7038904,2020
India,2020-09-08,1.7001828,2020
India,2020-09-09,1.6907972,2020
India,2020-09-10,1.680795,2020
India,2020-09-11,1.6717247,2020
India,2020-09-12,1.662495,2020
India,2020-09-13,1.6529263,2020
India,2020-09-14,1.6449645,2020
India,2020-09-15,1.6383799,2020
India,2020-09-16,1.6346639,2020
India,2020-09-17,1.6255156,2020
India,2020-09-18,1.6179718,2020
India,2020-09-19,1.6130139,2020
India,2020-09-20,1.6063343,2020
India,2020-09-21,1.601471,2020
India,2020-09-22,1.5987846,2020
India,2020-09-23,1.5944003,2020
India,2020-09-24,1.5900342,2020
India,2020-09-25,1.5861286,2020
India,2020-09-26,1.5816408,2020
India,2020-09-27,1.5770129,2020
India,2020-09-28,1.572785,2020
India,2020-09-29,1.5673465,2020
India,2020-09-30,1.5660249,2020
India,2020-10-01,1.563195,2020
India,2020-10-02,1.5603994,2020
India,2020-10-03,1.5577557,2020
India,2020-10-04,1.5540724,2020
India,2020-10-05,1.5502396,2020
India,2020-10-06,1.5492555,2020
India,2020-10-07,1.5473284,2020
India,2020-10-08,1.5437584,2020
India,2020-10-09,1.5419588,2020
India,2020-10-10,1.5390384,2020
India,2020-10-11,1.5358233,2020
India,2020-10-12,1.5328898,2020
India,2020-10-13,1.5309063,2020
India,2020-10-14,1.5275599,2020
India,2020-10-15,1.5227114,2020
India,2020-10-16,1.5217623,2020
India,2020-10-17,1.5202861,2020
India,2020-10-18,1.5215188,2020
India,2020-10-19,1.5179584,2020
India,2020-10-20,1.516336,2020
India,2020-10-21,1.5149964,2020
India,2020-10-22,1.5131285,2020
India,2020-10-23,1.5114198,2020
India,2020-10-24,1.5094153,2020
India,2020-10-25,1.5071436,2020
India,2020-10-26,1.5046096,2020
India,2020-10-27,1.5038453,2020
India,2020-10-28,1.5019419,2020
India,2020-10-29,1.4990542,2020
India,2020-10-30,1.4969988,2020
India,2020-10-31,1.4948902,2020
India,2020-11-01,1.4920549,2020
India,2020-11-02,1.4898814,2020
India,2020-11-03,1.4889044,2020
India,2020-11-04,1.4868035,2020
India,2020-11-05,1.4862951,2020
India,2020-11-06,1.4858428,2020
India,2020-11-07,1.4838196,2020
India,2020-11-08,1.4824241,2020
India,2020-11-09,1.4801973,2020
India,2020-11-10,1.4788524,2020
India,2020-11-11,1.4771982,2020
India,2020-11-12,1.4753828,2020
India,2020-11-13,1.4740638,2020
India,2020-11-14,1.4724832,2020
India,2020-11-15,1.4706885,2020
India,2020-11-16,1.4705272,2020
India,2020-11-17,1.4707543,2020
India,2020-11-18,1.4697001,2020
India,2020-11-19,1.4687531,2020
India,2020-11-20,1.4677548,2020
India,2020-11-21,1.4664888,2020
India,2020-11-22,1.464708,2020
India,2020-11-23,1.4632382,2020
India,2020-11-24,1.4624138,2020
India,2020-11-25,1.4605925,2020
India,2020-11-26,1.459235,2020
India,2020-11-27,1.457767,2020
India,2020-11-28,1.4565117,2020
India,2020-11-29,1.455309,2020
India,2020-11-30,1.4540235,2020
India,2020-12-01,1.4543356,2020
