Entity,Day,Total confirmed cases of COVID-19 per million people,Year
Italy,2020-04-05,2090.4724,2020
Italy,2020-04-06,2162.8655,2020
Italy,2020-04-07,2223.232,2020
Italy,2020-04-08,2274.2056,2020
Italy,2020-04-09,2338.5476,2020
Italy,2020-04-10,2409.0618,2020
Italy,2020-04-11,2475.3325,2020
Italy,2020-04-12,2554.066,2020
Italy,2020-04-13,2622.7017,2020
Italy,2020-04-14,2675.5874,2020
Italy,2020-04-15,2725.4373,2020
Italy,2020-04-16,2770.1711,2020
Italy,2020-04-17,2833.6743,2020
Italy,2020-04-18,2892.2632,2020
Italy,2020-04-19,2950.818,2020
Italy,2020-04-20,3001.926,2020
Italy,2020-04-21,3039.7664,2020
Italy,2020-04-22,3085.5403,2020
Italy,2020-04-23,3142.0657,2020
Italy,2020-04-24,3186.4475,2020
Italy,2020-04-25,3237.1191,2020
Italy,2020-04-26,3276.6536,2020
Italy,2020-04-27,3315.6345,2020
Italy,2020-04-28,3344.803,2020
Italy,2020-04-29,3379.8755,2020
Italy,2020-04-30,3414.8645,2020
Italy,2020-05-01,3446.2637,2020
Italy,2020-05-02,3479.2231,2020
Italy,2020-05-03,3511.092,2020
Italy,2020-05-04,3534.39,2020
Italy,2020-05-05,3554.8699,2020
Italy,2020-05-06,3572.9011,2020
Italy,2020-05-07,3597.1216,2020
Italy,2020-05-08,3620.6208,2020
Italy,2020-05-09,3642.8787,2020
Italy,2020-05-10,3661.0442,2020
Italy,2020-05-11,3674.496,2020
Italy,2020-05-12,3686.9753,2020
Italy,2020-05-13,3710.4915,2020
Italy,2020-05-14,3725.386,2020
Italy,2020-05-15,3742.025,2020
Italy,2020-05-16,3755.259,2020
Italy,2020-05-17,3769.9355,2020
Italy,2020-05-18,3781.2573,2020
Italy,2020-05-19,3788.822,2020
Italy,2020-05-20,3802.4585,2020
Italy,2020-05-21,3813.6128,2020
Italy,2020-05-22,3824.381,2020
Italy,2020-05-23,3835.3171,2020
Italy,2020-05-24,3846.5386,2020
Italy,2020-05-25,3855.445,2020
Italy,2020-05-26,3860.477,2020
Italy,2020-05-27,3867.136,2020
Italy,2020-05-28,3876.9314,2020
Italy,2020-05-29,3886.878,2020
Italy,2020-05-30,3895.533,2020
Italy,2020-05-31,3902.5105,2020
Italy,2020-06-01,3908.465,2020
Italy,2020-06-02,3911.4507,2020
Italy,2020-06-03,3916.7844,2020
Italy,2020-06-04,3922.1687,2020
Italy,2020-06-05,3925.1375,2020
Italy,2020-06-06,3933.826,2020
Italy,2020-06-07,3938.3547,2020
Italy,2020-06-08,3941.6592,2020
Italy,2020-06-09,3946.3555,2020
Italy,2020-06-10,3951.1023,2020
Italy,2020-06-11,3954.4905,2020
Italy,2020-06-12,3960.8477,2020
Italy,2020-06-13,3963.5815,2020
Italy,2020-06-14,3969.385,2020
Italy,2020-06-15,3975.0544,2020
Italy,2020-06-16,3980.103,2020
Italy,2020-06-17,3983.6255,2020
Italy,2020-06-18,3989.1272,2020
Italy,2020-06-19,3994.679,2020
Italy,2020-06-20,3998.8892,2020
Italy,2020-06-21,4003.3171,2020
Italy,2020-06-22,4007.0745,2020
Italy,2020-06-23,4010.7812,2020
Italy,2020-06-24,4012.6765,2020
Italy,2020-06-25,4022.3547,2020
Italy,2020-06-26,4027.3196,2020
Italy,2020-06-27,4031.5967,2020
Italy,2020-06-28,4034.532,2020
Italy,2020-06-29,4037.4507,2020
Italy,2020-06-30,4039.564,2020
Italy,2020-07-01,4041.9458,2020
Italy,2020-07-02,4044.9985,2020
Italy,2020-07-03,4048.3699,2020
Italy,2020-07-04,4052.1104,2020
Italy,2020-07-05,4056.052,2020
Italy,2020-07-06,4059.2725,2020
Italy,2020-07-07,4062.7612,2020
Italy,2020-07-08,4065.059,2020
Italy,2020-07-09,4068.2964,2020
Italy,2020-07-10,4071.886,2020
Italy,2020-07-11,4076.5154,2020
Italy,2020-07-12,4079.6687,2020
Italy,2020-07-13,4083.5935,2020
Italy,2020-07-14,4086.4282,2020
Italy,2020-07-15,4088.3403,2020
Italy,2020-07-16,4091.0576,2020
Italy,2020-07-17,4094.9155,2020
Italy,2020-07-18,4098.79,2020
Italy,2020-07-19,4102.9663,2020
Italy,2020-07-20,4106.623,2020
Italy,2020-07-21,4109.81,2020
Italy,2020-07-22,4111.957,2020
Italy,2020-07-23,4116.6533,2020
Italy,2020-07-24,4121.786,2020
Italy,2020-07-25,4126.0127,2020
Italy,2020-07-26,4130.609,2020
Italy,2020-07-27,4134.869,2020
Italy,2020-07-28,4137.687,2020
Italy,2020-07-29,4141.075,2020
Italy,2020-07-30,4145.906,2020
Italy,2020-07-31,4152.313,2020
Italy,2020-08-01,4158.6704,2020
Italy,2020-08-02,4163.618,2020
Italy,2020-08-03,4167.6104,2020
Italy,2020-08-04,4170.2773,2020
Italy,2020-08-05,4173.4644,2020
Italy,2020-08-06,4179.905,2020
Italy,2020-08-07,4186.631,2020
Italy,2020-08-08,4195.8896,2020
Italy,2020-08-09,4201.71,2020
Italy,2020-08-10,4209.476,2020
Italy,2020-08-11,4213.8203,2020
Italy,2020-08-12,4220.731,2020
Italy,2020-08-13,4228.715,2020
Italy,2020-08-14,4237.4707,2020
Italy,2020-08-15,4247.098,2020
Italy,2020-08-16,4257.6484,2020
Italy,2020-08-17,4265.6494,2020
Italy,2020-08-18,4271.0166,2020
Italy,2020-08-19,4277.7427,2020
Italy,2020-08-20,4288.511,2020
Italy,2020-08-21,4302.6006,2020
Italy,2020-08-22,4318.485,2020
Italy,2020-08-23,4336.4487,2020
Italy,2020-08-24,4356.7275,2020
Italy,2020-08-25,4372.7124,2020
Italy,2020-08-26,4387.406,2020
Italy,2020-08-27,4410.318,2020
Italy,2020-08-28,4433.951,2020
Italy,2020-08-29,4458.44,2020
Italy,2020-08-30,4482.6606,2020
Italy,2020-08-31,4505.556,2020
Italy,2020-09-01,4522.262,2020
Italy,2020-09-02,4538.6157,2020
Italy,2020-09-03,4560.857,2020
Italy,2020-09-04,4584.289,2020
Italy,2020-09-05,4613.3403,2020
Italy,2020-09-06,4641.7373,2020
Italy,2020-09-07,4663.492,2020
Italy,2020-09-08,4682.7812,2020
Italy,2020-09-09,4705.7437,2020
Italy,2020-09-10,4729.729,2020
Italy,2020-09-11,4756.516,2020
Italy,2020-09-12,4783.6216,2020
Italy,2020-09-13,4808.798,2020
Italy,2020-09-14,4833.2197,2020
Italy,2020-09-15,4850.127,2020
Italy,2020-09-16,4870.741,2020
Italy,2020-09-17,4895.0957,2020
Italy,2020-09-18,4921.648,2020
Italy,2020-09-19,4953.6343,2020
Italy,2020-09-20,4981.092,2020
Italy,2020-09-21,5007.711,2020
Italy,2020-09-22,5030.3545,2020
Italy,2020-09-23,5053.686,2020
Italy,2020-09-24,5081.194,2020
Italy,2020-09-25,5111.151,2020
Italy,2020-09-26,5143.221,2020
Italy,2020-09-27,5174.5703,2020
Italy,2020-09-28,5204.1914,2020
Italy,2020-09-29,5229.2505,2020
Italy,2020-09-30,5256.876,2020
Italy,2020-10-01,5287.9062,2020
Italy,2020-10-02,5330.6445,2020
Italy,2020-10-03,5372.5605,2020
Italy,2020-10-04,5420.2466,2020
Italy,2020-10-05,5463.488,2020
Italy,2020-10-06,5501.3447,2020
Italy,2020-10-07,5546.2466,2020
Italy,2020-10-08,5607.9214,2020
Italy,2020-10-09,5682.6963,2020
Italy,2020-10-10,5772.802,2020
Italy,2020-10-11,5868.811,2020
Italy,2020-10-12,5960.3257,2020
Italy,2020-10-13,6037.801,2020
Italy,2020-10-14,6136.729,2020
Italy,2020-10-15,6259.71,2020
Italy,2020-10-16,6407.364,2020
Italy,2020-10-17,6575.2466,2020
Italy,2020-10-18,6758.493,2020
Italy,2020-10-19,6954.823,2020
Italy,2020-10-20,7111.434,2020
Italy,2020-10-21,7293.775,2020
Italy,2020-10-22,7548.7104,2020
Italy,2020-10-23,7818.389,2020
Italy,2020-10-24,8139.478,2020
Italy,2020-10-25,8468.902,2020
Italy,2020-10-26,8825.718,2020
Italy,2020-10-27,9110.9795,2020
Italy,2020-10-28,9479.805,2020
Italy,2020-10-29,9898.932,2020
Italy,2020-10-30,10348.939,2020
Italy,2020-10-31,10870.232,2020
Italy,2020-11-01,11402.881,2020
Italy,2020-11-02,11904.482,2020
Italy,2020-11-03,12277.735,2020
Italy,2020-11-04,12751.426,2020
Italy,2020-11-05,13263.8125,2020
Italy,2020-11-06,13842.52,2020
Italy,2020-11-07,14476.579,2020
Italy,2020-11-08,15144.302,2020
Italy,2020-11-09,15691.342,2020
Italy,2020-11-10,16115.183,2020
Italy,2020-11-11,16703.752,2020
Italy,2020-11-12,17256.613,2020
Italy,2020-11-13,17893.607,2020
Italy,2020-11-14,18579.662,2020
Italy,2020-11-15,19204.447,2020
Italy,2020-11-16,19774.348,2020
Italy,2020-11-17,20233.127,2020
Italy,2020-11-18,20773.072,2020
Italy,2020-11-19,21348.057,2020
Italy,2020-11-20,21954.842,2020
Italy,2020-11-21,22579.457,2020
Italy,2020-11-22,23162.56,2020
Italy,2020-11-23,23637.861,2020
Italy,2020-11-24,24022.42,2020
Italy,2020-11-25,24412.01,2020
Italy,2020-11-26,24845.629,2020
Italy,2020-11-27,25332.068,2020
Italy,2020-11-28,25807.453,2020
Italy,2020-11-29,26248.838,2020
Italy,2020-11-30,26595.137,2020
Italy,2020-12-01,26869.814,2020
Italy,2020-12-02,27194.324,2020
Italy,2020-12-03,27541.68,2020
Italy,2020-12-04,27931.135,2020
Italy,2020-12-05,28335.537,2020
Italy,2020-12-06,28688.645,2020
Italy,2020-12-07,29005.44,2020
Italy,2020-12-08,29234.88,2020
Italy,2020-12-09,29483.744,2020
Italy,2020-12-10,29697.686,2020
Italy,2020-12-11,29982.795,2020
Italy,2020-12-12,30296.889,2020
Italy,2020-12-13,30630.709,2020
Italy,2020-12-14,30931.568,2020
Italy,2020-12-15,31133.266,2020
Italy,2020-12-16,31382.162,2020
Italy,2020-12-17,31676.834,2020
Italy,2020-12-18,31982.658,2020
Italy,2020-12-19,32240.982,2020
Italy,2020-12-20,32514.469,2020
Italy,2020-12-21,32767.777,2020
Italy,2020-12-22,32950.086,2020
Italy,2020-12-23,33173.438,2020
Italy,2020-12-24,33406.72,2020
Italy,2020-12-25,33709.29,2020
Italy,2020-12-26,34028.598,2020
Italy,2020-12-27,34203.527,2020
Italy,2020-12-28,34353.023,2020
Italy,2020-12-29,34496.957,2020
Italy,2020-12-30,34684.984,2020
Italy,2020-12-31,34950.05,2020
Italy,2021-01-01,35343.832,2021
Italy,2021-01-02,35716.363,2021
Italy,2021-01-03,35914.707,2021
Italy,2021-01-04,36153.64,2021
Italy,2021-01-05,36334.758,2021
Italy,2021-01-06,36592.645,2021
Italy,2021-01-07,36933.574,2021
Italy,2021-01-08,37242.47,2021
Italy,2021-01-09,37536.49,2021
Italy,2021-01-10,37871.547,2021
Italy,2021-01-11,38183.95,2021
Italy,2021-01-12,38394.117,2021
Italy,2021-01-13,38633.0,2021
Italy,2021-01-14,38897.562,2021
Italy,2021-01-15,39186.78,2021
Italy,2021-01-16,39457.566,2021
Italy,2021-01-17,39731.137,2021
Italy,2021-01-18,39941.54,2021
Italy,2021-01-19,40089.562,2021
Italy,2021-01-20,40265.613,2021
Italy,2021-01-21,40493.19,2021
Italy,2021-01-22,40728.938,2021
Italy,2021-01-23,40957.61,2021
Italy,2021-01-24,41181.21,2021
Italy,2021-01-25,41376.25,2021
Italy,2021-01-26,41519.812,2021
Italy,2021-01-27,41697.336,2021
Italy,2021-01-28,41952.14,2021
Italy,2021-01-29,42193.0,2021
Italy,2021-01-30,42420.496,2021
Italy,2021-01-31,42633.734,2021
Italy,2021-02-01,42822.414,2021
Italy,2021-02-02,42955.34,2021
Italy,2021-02-03,43117.22,2021
Italy,2021-02-04,43338.324,2021
Italy,2021-02-05,43567.38,2021
Italy,2021-02-06,43805.773,2021
Italy,2021-02-07,44031.188,2021
Italy,2021-02-08,44226.43,2021
Italy,2021-02-09,44360.094,2021
Italy,2021-02-10,44538.09,2021
Italy,2021-02-11,44755.254,2021
Italy,2021-02-12,45009.15,2021
Italy,2021-02-13,45242.176,2021
Italy,2021-02-14,45469.0,2021
Italy,2021-02-15,45654.51,2021
Italy,2021-02-16,45777.695,2021
Italy,2021-02-17,45951.598,2021
Italy,2021-02-18,46153.984,2021
Italy,2021-02-19,46384.7,2021
Italy,2021-02-20,46644.18,2021
Italy,2021-02-21,46894.332,2021
Italy,2021-02-22,47119.934,2021
Italy,2021-02-23,47281.24,2021
Italy,2021-02-24,47504.305,2021
Italy,2021-02-25,47779.418,2021
Italy,2021-02-26,48112.72,2021
Italy,2021-02-27,48456.367,2021
Italy,2021-02-28,48773.414,2021
Italy,2021-03-01,49065.938,2021
Italy,2021-03-02,49285.766,2021
Italy,2021-03-03,49571.97,2021
Italy,2021-03-04,49921.52,2021
Italy,2021-03-05,50304.703,2021
Italy,2021-03-06,50707.426,2021
Italy,2021-03-07,51103.83,2021
Italy,2021-03-08,51451.434,2021
Italy,2021-03-09,51684.277,2021
Italy,2021-03-10,52015.13,2021
Italy,2021-03-11,52388.75,2021
Italy,2021-03-12,52818.965,2021
Italy,2021-03-13,53268.32,2021
Italy,2021-03-14,53704.94,2021
Italy,2021-03-15,54062.277,2021
Italy,2021-03-16,54318.1,2021
Italy,2021-03-17,54659.87,2021
Italy,2021-03-18,55046.324,2021
Italy,2021-03-19,55463.992,2021
Italy,2021-03-20,55895.18,2021
Italy,2021-03-21,56296.277,2021
Italy,2021-03-22,56632.496,2021
Italy,2021-03-23,57043.453,2021
Italy,2021-03-24,57357.766,2021
Italy,2021-03-25,57714.13,2021
Italy,2021-03-26,58113.047,2021
Italy,2021-03-27,58515.164,2021
Italy,2021-03-28,58913.88,2021
Italy,2021-03-29,59242.7,2021
Italy,2021-03-30,59459.074,2021
Italy,2021-03-31,59728.3,2021
Italy,2021-04-01,60105.68,2021
Italy,2021-04-02,60502.18,2021
Italy,2021-04-03,60869.797,2021
Italy,2021-04-04,61226.176,2021
Italy,2021-04-05,61528.38,2021
Italy,2021-04-06,61707.516,2021
Italy,2021-04-07,61837.727,2021
Italy,2021-04-08,62067.285,2021
Italy,2021-04-09,62355.934,2021
Italy,2021-04-10,62673.348,2021
Italy,2021-04-11,62967.734,2021
Italy,2021-04-12,63231.695,2021
Italy,2021-04-13,63395.734,2021
Italy,2021-04-14,63621.15,2021
Italy,2021-04-15,63892.203,2021
Italy,2021-04-16,64176.727,2021
Italy,2021-04-17,64443.805,2021
Italy,2021-04-18,64701.508,2021
Italy,2021-04-19,64914.33,2021
Italy,2021-04-20,65062.99,2021
Italy,2021-04-21,65265.42,2021
Italy,2021-04-22,65497.496,2021
Italy,2021-04-23,65766.64,2021
Italy,2021-04-24,66014.18,2021
Italy,2021-04-25,66245.88,2021
Italy,2021-04-26,66466.56,2021
Italy,2021-04-27,66608.13,2021
Italy,2021-04-28,66782.54,2021
Italy,2021-04-29,67007.0,2021
Italy,2021-04-30,67247.086,2021
Italy,2021-05-01,67472.6,2021
Italy,2021-05-02,67690.05,2021
Italy,2021-05-03,67843.44,2021
Italy,2021-05-04,67943.17,2021
Italy,2021-05-05,68096.02,2021
Italy,2021-05-06,68273.47,2021
Italy,2021-05-07,68471.36,2021
Italy,2021-05-08,68648.3,2021
Italy,2021-05-09,68818.95,2021
Italy,2021-05-10,68957.984,2021
Italy,2021-05-11,69043.14,2021
Italy,2021-05-12,69159.59,2021
Italy,2021-05-13,69291.234,2021
Italy,2021-05-14,69426.8,2021
Italy,2021-05-15,69553.63,2021
Italy,2021-05-16,69665.2,2021
Italy,2021-05-17,69761.62,2021
Italy,2021-05-18,69819.555,2021
Italy,2021-05-19,69894.18,2021
Italy,2021-05-20,69986.43,2021
Italy,2021-05-21,70082.64,2021
Italy,2021-05-22,70170.11,2021
Italy,2021-05-23,70249.18,2021
Italy,2021-05-24,70316.16,2021
Italy,2021-05-25,70357.91,2021
Italy,2021-05-26,70411.914,2021
Italy,2021-05-27,70477.914,2021
Italy,2021-05-28,70547.41,2021
Italy,2021-05-29,70610.086,2021
Italy,2021-05-30,70666.24,2021
Italy,2021-05-31,70715.695,2021
Italy,2021-06-01,70746.19,2021
Italy,2021-06-02,70787.836,2021
Italy,2021-06-03,70836.41,2021
Italy,2021-06-04,70869.336,2021
Italy,2021-06-05,70912.21,2021
Italy,2021-06-06,70953.03,2021
Italy,2021-06-07,70991.195,2021
Italy,2021-06-08,71012.49,2021
Italy,2021-06-09,71044.266,2021
Italy,2021-06-10,71081.13,2021
Italy,2021-06-11,71115.984,2021
Italy,2021-06-12,71147.72,2021
Italy,2021-06-13,71176.6,2021
Italy,2021-06-14,71199.914,2021
Italy,2021-06-15,71215.13,2021
Italy,2021-06-16,71236.15,2021
Italy,2021-06-17,71259.63,2021
Italy,2021-06-18,71281.82,2021
Italy,2021-06-19,71301.06,2021
Italy,2021-06-20,71321.07,2021
Italy,2021-06-21,71335.84,2021
Italy,2021-06-22,71343.97,2021
Italy,2021-06-23,71357.95,2021
Italy,2021-06-24,71377.08,2021
Italy,2021-06-25,71381.54,2021
Italy,2021-06-26,71394.13,2021
Italy,2021-06-27,71408.19,2021
Italy,2021-06-28,71421.27,2021
Italy,2021-06-29,71427.766,2021
Italy,2021-06-30,71439.12,2021
Italy,2021-07-01,71452.13,2021
Italy,2021-07-02,71466.88,2021
Italy,2021-07-03,71480.195,2021
Italy,2021-07-04,71495.78,2021
Italy,2021-07-05,71509.3,2021
Italy,2021-07-06,71517.35,2021
Italy,2021-07-07,71532.56,2021
Italy,2021-07-08,71549.5,2021
Italy,2021-07-09,71572.836,2021
Italy,2021-07-10,71596.086,2021
Italy,2021-07-11,71619.46,2021
Italy,2021-07-12,71642.8,2021
Italy,2021-07-13,71657.67,2021
Italy,2021-07-14,71683.336,2021
Italy,2021-07-15,71719.445,2021
Italy,2021-07-16,71760.93,2021
Italy,2021-07-17,71809.484,2021
Italy,2021-07-18,71861.79,2021
Italy,2021-07-19,71914.22,2021
Italy,2021-07-20,71948.94,2021
Italy,2021-07-21,72008.57,2021
Italy,2021-07-22,72079.92,2021
Italy,2021-07-23,72164.73,2021
Italy,2021-07-24,72250.98,2021
Italy,2021-07-25,72337.16,2021
Italy,2021-07-26,72416.695,2021
Italy,2021-07-27,72468.94,2021
Italy,2021-07-28,72544.69,2021
Italy,2021-07-29,72640.18,2021
Italy,2021-07-30,72743.62,2021
Italy,2021-07-31,72854.54,2021
Italy,2021-08-01,72963.72,2021
Italy,2021-08-02,73052.945,2021
Italy,2021-08-03,73106.375,2021
Italy,2021-08-04,73187.57,2021
Italy,2021-08-05,73298.1,2021
Italy,2021-08-06,73419.27,2021
Italy,2021-08-07,73529.96,2021
Italy,2021-08-08,73645.65,2021
Italy,2021-08-09,73741.805,2021
Italy,2021-08-10,73812.25,2021
Italy,2021-08-11,73906.586,2021
Italy,2021-08-12,74022.67,2021
Italy,2021-08-13,74144.56,2021
Italy,2021-08-14,74268.65,2021
Italy,2021-08-15,74389.1,2021
Italy,2021-08-16,74484.055,2021
Italy,2021-08-17,74545.59,2021
Italy,2021-08-18,74633.95,2021
Italy,2021-08-19,74754.03,2021
Italy,2021-08-20,74875.47,2021
Italy,2021-08-21,74996.57,2021
Italy,2021-08-22,75121.805,2021
Italy,2021-08-23,75221.13,2021
Italy,2021-08-24,75291.01,2021
Italy,2021-08-25,75392.95,2021
Italy,2021-08-26,75519.41,2021
Italy,2021-08-27,75640.43,2021
Italy,2021-08-28,75771.64,2021
Italy,2021-08-29,75886.67,2021
Italy,2021-08-30,75986.54,2021
Italy,2021-08-31,76057.875,2021
Italy,2021-09-01,76149.99,2021
Italy,2021-09-02,76258.95,2021
Italy,2021-09-03,76372.24,2021
Italy,2021-09-04,76485.11,2021
Italy,2021-09-05,76588.36,2021
Italy,2021-09-06,76677.49,2021
Italy,2021-09-07,76733.63,2021
Italy,2021-09-08,76812.72,2021
Italy,2021-09-09,76912.03,2021
Italy,2021-09-10,77004.586,2021
Italy,2021-09-11,77098.805,2021
Italy,2021-09-12,77185.875,2021
Italy,2021-09-13,77264.1,2021
Italy,2021-09-14,77310.93,2021
Italy,2021-09-15,77378.18,2021
Italy,2021-09-16,77459.125,2021
Italy,2021-09-17,77544.92,2021
Italy,2021-09-18,77621.13,2021
Italy,2021-09-19,77697.89,2021
Italy,2021-09-20,77762.234,2021
Italy,2021-09-21,77802.57,2021
Italy,2021-09-22,77859.164,2021
Italy,2021-09-23,77925.63,2021
Italy,2021-09-24,77993.62,2021
Italy,2021-09-25,78057.19,2021
Italy,2021-09-26,78116.21,2021
Italy,2021-09-27,78168.195,2021
Italy,2021-09-28,78197.93,2021
Italy,2021-09-29,78247.62,2021
Italy,2021-09-30,78301.49,2021
Italy,2021-10-01,78370.16,2021
Italy,2021-10-02,78427.234,2021
Italy,2021-10-03,78482.74,2021
Italy,2021-10-04,78532.51,2021
Italy,2021-10-05,78559.55,2021
Italy,2021-10-06,78600.86,2021
Italy,2021-10-07,78655.07,2021
Italy,2021-10-08,78704.266,2021
Italy,2021-10-09,78754.87,2021
Italy,2021-10-10,78800.945,2021
Italy,2021-10-11,78839.16,2021
Italy,2021-10-12,78864.58,2021
Italy,2021-10-13,78906.28,2021
Italy,2021-10-14,78952.73,2021
Italy,2021-10-15,78997.44,2021
Italy,2021-10-16,79043.21,2021
Italy,2021-10-17,79093.234,2021
Italy,2021-10-18,79134.08,2021
Italy,2021-10-19,79160.81,2021
Italy,2021-10-20,79206.016,2021
Italy,2021-10-21,79268.06,2021
Italy,2021-10-22,79331.65,2021
Italy,2021-10-23,79396.71,2021
Italy,2021-10-24,79462.21,2021
Italy,2021-10-25,79524.66,2021
Italy,2021-10-26,79567.17,2021
Italy,2021-10-27,79635.16,2021
Italy,2021-10-28,79712.23,2021
Italy,2021-10-29,79793.8,2021
Italy,2021-10-30,79883.234,2021
Italy,2021-10-31,79965.03,2021
Italy,2021-11-01,80040.93,2021
Italy,2021-11-02,80088.2,2021
Italy,2021-11-03,80135.69,2021
Italy,2021-11-04,80222.7,2021
Italy,2021-11-05,80321.695,2021
Italy,2021-11-06,80435.1,2021
Italy,2021-11-07,80548.49,2021
Italy,2021-11-08,80646.14,2021
Italy,2021-11-09,80722.41,2021
Italy,2021-11-10,80824.91,2021
Italy,2021-11-11,80959.65,2021
Italy,2021-11-12,81105.52,2021
Italy,2021-11-13,81248.47,2021
Italy,2021-11-14,81391.695,2021
Italy,2021-11-15,81518.58,2021
Italy,2021-11-16,81605.78,2021
Italy,2021-11-17,81736.87,2021
Italy,2021-11-18,81907.4,2021
Italy,2021-11-19,82085.95,2021
Italy,2021-11-20,82262.98,2021
Italy,2021-11-21,82456.54,2021
Italy,2021-11-22,82619.35,2021
Italy,2021-11-23,82726.75,2021
Italy,2021-11-24,82895.22,2021
Italy,2021-11-25,83104.05,2021
Italy,2021-11-26,83334.78,2021
Italy,2021-11-27,83564.25,2021
Italy,2021-11-28,83780.11,2021
Italy,2021-11-29,83996.93,2021
Italy,2021-11-30,84130.65,2021
Italy,2021-12-01,84344.625,2021
Italy,2021-12-02,84597.445,2021
Italy,2021-12-03,84879.4,2021
Italy,2021-12-04,85164.8,2021
Italy,2021-12-05,85443.69,2021
Italy,2021-12-06,85695.45,2021
Italy,2021-12-07,85854.695,2021
Italy,2021-12-08,86118.734,2021
Italy,2021-12-09,86419.75,2021
Italy,2021-12-10,86629.68,2021
Italy,2021-12-11,86973.37,2021
Italy,2021-12-12,87326.19,2021
Italy,2021-12-13,87648.43,2021
Italy,2021-12-14,87861.516,2021
Italy,2021-12-15,88208.13,2021
Italy,2021-12-16,88597.11,2021
Italy,2021-12-17,89034.95,2021
Italy,2021-12-18,89514.914,2021
Italy,2021-12-19,89985.52,2021
Italy,2021-12-20,90393.16,2021
Italy,2021-12-21,90664.97,2021
Italy,2021-12-22,91181.3,2021
Italy,2021-12-23,91790.6,2021
Italy,2021-12-24,92538.43,2021
Italy,2021-12-25,93386.984,2021
Italy,2021-12-26,94305.94,2021
Italy,2021-12-27,94723.28,2021
Italy,2021-12-28,95239.88,2021
Italy,2021-12-29,96553.22,2021
Italy,2021-12-30,98197.26,2021
Italy,2021-12-31,100327.445,2021
Italy,2022-01-01,102747.06,2022
Italy,2022-01-02,105117.984,2022
Italy,2022-01-03,106141.83,2022
Italy,2022-01-04,107282.98,2022
Italy,2022-01-05,110148.45,2022
Italy,2022-01-06,113320.055,2022
Italy,2022-01-07,117000.59,2022
Italy,2022-01-08,118817.07,2022
Italy,2022-01-09,122130.36,2022
Italy,2022-01-10,124740.97,2022
Italy,2022-01-11,126710.22,2022
Italy,2022-01-12,130409.02,2022
Italy,2022-01-13,133700.0,2022
Italy,2022-01-14,136795.94,2022
Italy,2022-01-15,140165.14,2022
Italy,2022-01-16,143401.3,2022
Italy,2022-01-17,146042.48,2022
Italy,2022-01-18,147441.14,2022
Italy,2022-01-19,151267.48,2022
Italy,2022-01-20,154638.33,2022
Italy,2022-01-21,157973.92,2022
Italy,2022-01-22,161087.02,2022
Italy,2022-01-23,164061.48,2022
Italy,2022-01-24,166451.44,2022
Italy,2022-01-25,167754.14,2022
Italy,2022-01-26,171361.23,2022
Italy,2022-01-27,174165.12,2022
Italy,2022-01-28,176782.42,2022
Italy,2022-01-29,179203.56,2022
Italy,2022-01-30,181508.66,2022
Italy,2022-01-31,183254.9,2022
Italy,2022-02-01,184221.56,2022
Italy,2022-02-02,186457.53,2022
Italy,2022-02-03,188458.95,2022
Italy,2022-02-04,190353.58,2022
Italy,2022-02-05,192045.98,2022
Italy,2022-02-06,193609.11,2022
Italy,2022-02-07,194933.23,2022
Italy,2022-02-08,195631.03,2022
Italy,2022-02-09,197349.1,2022
Italy,2022-02-10,198718.94,2022
Italy,2022-02-11,199996.97,2022
Italy,2022-02-12,201128.8,2022
Italy,2022-02-13,202172.44,2022
Italy,2022-02-14,203050.42,2022
Italy,2022-02-15,203533.1,2022
Italy,2022-02-16,204724.38,2022
Italy,2022-02-17,205728.56,2022
Italy,2022-02-18,206702.33,2022
Italy,2022-02-19,207603.05,2022
Italy,2022-02-20,208453.03,2022
Italy,2022-02-21,209160.89,2022
Italy,2022-02-22,209571.56,2022
Italy,2022-02-23,210580.25,2022
Italy,2022-02-24,211404.84,2022
Italy,2022-02-25,212201.45,2022
Italy,2022-02-26,212907.1,2022
Italy,2022-02-27,213567.28,2022
Italy,2022-02-28,214101.97,2022
Italy,2022-03-01,214408.55,2022
Italy,2022-03-02,215199.17,2022
Italy,2022-03-03,215835.64,2022
Italy,2022-03-04,216549.98,2022
Italy,2022-03-05,217193.28,2022
Italy,2022-03-06,217887.1,2022
Italy,2022-03-07,218489.06,2022
Italy,2022-03-08,218869.17,2022
Italy,2022-03-09,219888.19,2022
Italy,2022-03-10,220723.75,2022
Italy,2022-03-11,221648.89,2022
Italy,2022-03-12,222553.98,2022
Italy,2022-03-13,223470.95,2022
Italy,2022-03-14,224310.94,2022
Italy,2022-03-15,224809.06,2022
Italy,2022-03-16,226258.5,2022
Italy,2022-03-17,227502.19,2022
Italy,2022-03-18,228883.75,2022
Italy,2022-03-19,230201.73,2022
Italy,2022-03-20,231472.61,2022
Italy,2022-03-21,232505.23,2022
Italy,2022-03-22,233066.22,2022
Italy,2022-03-23,234691.6,2022
Italy,2022-03-24,236005.9,2022
Italy,2022-03-25,237392.17,2022
Italy,2022-03-26,238673.6,2022
Italy,2022-03-27,239925.14,2022
Italy,2022-03-28,240941.8,2022
Italy,2022-03-29,241471.16,2022
Italy,2022-03-30,243153.44,2022
Italy,2022-03-31,244351.23,2022
Italy,2022-04-01,245598.55,2022
Italy,2022-04-02,246890.75,2022
