Entity,Day,"People vaccinated (cumulative, per hundred)",Year
Brazil,2023-01-01,89.65681,2023
Brazil,2023-01-03,89.66165,2023
Brazil,2023-01-04,89.66272,2023
Brazil,2023-01-06,89.77791,2023
Brazil,2023-01-07,89.781235,2023
Brazil,2023-01-08,89.783,2023
Brazil,2023-01-09,89.783005,2023
Brazil,2023-01-10,89.7831,2023
Brazil,2023-01-11,89.783714,2023
Brazil,2023-01-12,89.78388,2023
Brazil,2023-01-13,89.78405,2023
Brazil,2023-01-14,89.78415,2023
Brazil,2023-01-15,89.78423,2023
Brazil,2023-01-16,89.78425,2023
Brazil,2023-01-17,89.84214,2023
Brazil,2023-01-18,89.842285,2023
Brazil,2023-01-19,89.842415,2023
Brazil,2023-01-21,89.84665,2023
Brazil,2023-01-22,89.84667,2023
Brazil,2023-01-24,89.84673,2023
Brazil,2023-01-25,89.88841,2023
Brazil,2023-01-26,89.89024,2023
Brazil,2023-01-27,89.89119,2023
Brazil,2023-01-28,89.891266,2023
Brazil,2023-01-29,89.891266,2023
Brazil,2023-01-31,89.89146,2023
Brazil,2023-02-02,89.8939,2023
Brazil,2023-02-03,89.91008,2023
Brazil,2023-02-04,89.91017,2023
Brazil,2023-02-05,89.910385,2023
Brazil,2023-02-07,89.91497,2023
Brazil,2023-02-08,89.91524,2023
Brazil,2023-02-11,89.93834,2023
Brazil,2023-02-13,89.94612,2023
Brazil,2023-02-14,89.94629,2023
Brazil,2023-02-15,89.949974,2023
Brazil,2023-02-16,89.95,2023
Brazil,2023-02-17,89.95038,2023
Brazil,2023-02-19,89.95041,2023
Brazil,2023-02-20,89.95042,2023
Brazil,2023-02-21,90.01822,2023
Brazil,2023-02-24,90.018555,2023
Brazil,2023-02-26,90.0188,2023
Brazil,2023-02-28,90.04861,2023
Brazil,2023-03-02,90.05234,2023
Brazil,2023-03-03,90.05612,2023
Brazil,2023-03-04,90.05641,2023
Brazil,2023-03-05,90.05643,2023
Brazil,2023-03-07,90.05665,2023
Brazil,2023-03-08,90.056816,2023
Brazil,2023-03-10,90.07951,2023
Brazil,2023-03-11,90.1322,2023
Brazil,2023-03-13,90.13482,2023
Brazil,2023-03-14,90.15582,2023
Brazil,2023-03-16,90.15602,2023
Brazil,2023-03-18,90.16764,2023
Brazil,2023-03-19,90.167816,2023
Brazil,2023-03-21,90.17226,2023
Brazil,2023-03-22,90.17484,2023
Canada,2023-01-01,89.174225,2023
Canada,2023-01-02,89.17976,2023
Canada,2023-01-03,89.18147,2023
Canada,2023-01-04,89.183495,2023
Canada,2023-01-05,89.24215,2023
Canada,2023-01-06,89.25734,2023
Canada,2023-01-07,89.26247,2023
Canada,2023-01-08,89.26416,2023
Canada,2023-01-09,89.28413,2023
Canada,2023-01-10,89.29205,2023
Canada,2023-01-11,89.31081,2023
Canada,2023-01-12,89.355225,2023
Canada,2023-01-13,89.370155,2023
Canada,2023-01-14,89.37177,2023
Canada,2023-01-15,89.373146,2023
Canada,2023-01-16,89.39427,2023
Canada,2023-01-17,89.400696,2023
Canada,2023-01-18,89.404495,2023
Canada,2023-01-19,89.43662,2023
Canada,2023-01-20,89.46542,2023
Canada,2023-01-21,89.46682,2023
Canada,2023-01-22,89.467834,2023
Canada,2023-01-23,89.48266,2023
Canada,2023-01-24,89.48761,2023
Canada,2023-01-25,89.494736,2023
China,2023-01-12,91.92498,2023
China,2023-01-19,91.9315,2023
China,2023-01-26,91.93277,2023
China,2023-02-02,91.93698,2023
China,2023-02-09,91.938736,2023
China,2023-04-20,92.48146,2023
France,2023-01-01,82.44817,2023
France,2023-01-02,82.44958,2023
France,2023-01-03,82.45059,2023
France,2023-01-04,82.45142,2023
France,2023-01-05,82.45243,2023
France,2023-01-06,82.45357,2023
France,2023-01-07,82.454094,2023
France,2023-01-08,82.454254,2023
France,2023-01-09,82.45514,2023
France,2023-01-10,82.45607,2023
France,2023-01-11,82.45683,2023
France,2023-01-12,82.457756,2023
France,2023-01-13,82.45896,2023
France,2023-01-14,82.459496,2023
France,2023-01-15,82.45965,2023
France,2023-01-16,82.46029,2023
France,2023-01-17,82.46105,2023
France,2023-01-18,82.46176,2023
France,2023-01-19,82.462524,2023
France,2023-01-20,82.463486,2023
France,2023-01-21,82.46388,2023
France,2023-01-22,82.46395,2023
France,2023-01-23,82.46444,2023
France,2023-01-24,82.465164,2023
France,2023-01-25,82.46578,2023
France,2023-01-26,82.46644,2023
France,2023-01-27,82.46723,2023
France,2023-01-28,82.46759,2023
France,2023-01-29,82.46765,2023
France,2023-01-30,82.46821,2023
France,2023-01-31,82.46885,2023
France,2023-02-01,82.46947,2023
France,2023-02-02,82.47003,2023
France,2023-02-03,82.47076,2023
France,2023-02-04,82.471054,2023
France,2023-02-05,82.47109,2023
France,2023-02-06,82.471565,2023
France,2023-02-07,82.4721,2023
France,2023-02-08,82.47255,2023
France,2023-02-09,82.47307,2023
France,2023-02-10,82.47377,2023
France,2023-02-11,82.47402,2023
France,2023-02-12,82.47409,2023
France,2023-02-13,82.47447,2023
France,2023-02-14,82.47492,2023
France,2023-02-15,82.475365,2023
France,2023-02-16,82.47577,2023
France,2023-02-17,82.476326,2023
France,2023-02-18,82.47657,2023
France,2023-02-19,82.47662,2023
France,2023-02-20,82.477005,2023
France,2023-02-21,82.47741,2023
France,2023-02-22,82.47778,2023
France,2023-02-23,82.47813,2023
France,2023-02-24,82.47856,2023
France,2023-02-25,82.47875,2023
France,2023-02-26,82.47878,2023
France,2023-02-27,82.4791,2023
France,2023-02-28,82.479515,2023
France,2023-03-01,82.47985,2023
France,2023-03-02,82.480194,2023
France,2023-03-03,82.4807,2023
France,2023-03-04,82.480896,2023
France,2023-03-05,82.48093,2023
France,2023-03-06,82.48127,2023
France,2023-03-07,82.48156,2023
France,2023-03-08,82.481804,2023
France,2023-03-09,82.48206,2023
France,2023-03-10,82.48255,2023
France,2023-03-11,82.48274,2023
France,2023-03-12,82.48276,2023
France,2023-03-13,82.48297,2023
France,2023-03-14,82.48328,2023
France,2023-03-15,82.48351,2023
France,2023-03-16,82.48378,2023
France,2023-03-17,82.48421,2023
France,2023-03-18,82.48439,2023
France,2023-03-19,82.48442,2023
France,2023-03-20,82.48465,2023
France,2023-03-21,82.48497,2023
France,2023-03-22,82.48527,2023
France,2023-03-23,82.48551,2023
France,2023-03-24,82.48588,2023
France,2023-03-25,82.48608,2023
France,2023-03-26,82.48609,2023
France,2023-03-27,82.486435,2023
France,2023-03-28,82.48672,2023
France,2023-03-29,82.48698,2023
France,2023-03-30,82.48727,2023
France,2023-03-31,82.487595,2023
France,2023-04-01,82.487755,2023
France,2023-04-02,82.48777,2023
France,2023-04-03,82.488045,2023
France,2023-04-04,82.48824,2023
France,2023-04-05,82.488396,2023
France,2023-04-06,82.48863,2023
France,2023-04-07,82.48892,2023
France,2023-04-08,82.48902,2023
France,2023-04-09,82.48904,2023
France,2023-04-10,82.48905,2023
France,2023-04-11,82.48924,2023
France,2023-04-12,82.48944,2023
France,2023-04-13,82.48961,2023
France,2023-04-14,82.48991,2023
France,2023-04-15,82.49002,2023
France,2023-04-16,82.49005,2023
France,2023-04-17,82.49022,2023
France,2023-04-18,82.49044,2023
France,2023-04-19,82.49061,2023
France,2023-04-20,82.49077,2023
France,2023-04-21,82.49099,2023
France,2023-04-22,82.49107,2023
France,2023-04-23,82.49108,2023
France,2023-04-24,82.49129,2023
France,2023-04-25,82.49147,2023
France,2023-04-26,82.49163,2023
France,2023-04-27,82.49183,2023
France,2023-04-28,82.49212,2023
France,2023-04-29,82.49224,2023
France,2023-04-30,82.492256,2023
France,2023-05-01,82.49228,2023
France,2023-05-02,82.492584,2023
France,2023-05-03,82.4928,2023
France,2023-05-04,82.49294,2023
France,2023-05-05,82.49313,2023
France,2023-05-06,82.49323,2023
France,2023-05-07,82.49325,2023
France,2023-05-08,82.49328,2023
France,2023-05-09,82.49341,2023
France,2023-05-10,82.49358,2023
France,2023-05-11,82.49371,2023
France,2023-05-12,82.49386,2023
France,2023-05-13,82.493935,2023
France,2023-05-14,82.49396,2023
France,2023-05-15,82.49405,2023
France,2023-05-16,82.49419,2023
France,2023-05-17,82.49433,2023
France,2023-05-18,82.49434,2023
France,2023-05-19,82.49445,2023
France,2023-05-20,82.49452,2023
France,2023-05-21,82.49454,2023
France,2023-05-22,82.494675,2023
France,2023-05-23,82.49475,2023
France,2023-05-24,82.49486,2023
France,2023-05-25,82.49497,2023
France,2023-05-26,82.49512,2023
France,2023-05-27,82.49517,2023
France,2023-05-28,82.49517,2023
France,2023-05-29,82.495186,2023
France,2023-05-30,82.49533,2023
France,2023-05-31,82.49544,2023
France,2023-06-01,82.49555,2023
France,2023-06-02,82.49567,2023
France,2023-06-03,82.495705,2023
France,2023-06-04,82.49571,2023
France,2023-06-05,82.49588,2023
France,2023-06-06,82.496025,2023
France,2023-06-07,82.496124,2023
France,2023-06-08,82.49624,2023
France,2023-06-09,82.49635,2023
France,2023-06-10,82.4964,2023
France,2023-06-11,82.49641,2023
France,2023-06-12,82.49647,2023
France,2023-06-13,82.49657,2023
France,2023-06-14,82.49664,2023
France,2023-06-15,82.49673,2023
France,2023-06-16,82.49683,2023
France,2023-06-17,82.496864,2023
France,2023-06-18,82.49687,2023
France,2023-06-19,82.496956,2023
France,2023-06-20,82.497116,2023
France,2023-06-21,82.49718,2023
France,2023-06-22,82.49726,2023
France,2023-06-23,82.49738,2023
France,2023-06-24,82.4974,2023
France,2023-06-25,82.497406,2023
France,2023-06-26,82.49748,2023
France,2023-06-27,82.49759,2023
France,2023-06-28,82.49766,2023
France,2023-06-29,82.49771,2023
France,2023-06-30,82.49778,2023
France,2023-07-01,82.49783,2023
France,2023-07-02,82.49783,2023
France,2023-07-03,82.49792,2023
France,2023-07-04,82.497986,2023
France,2023-07-05,82.498055,2023
France,2023-07-06,82.49812,2023
France,2023-07-07,82.49821,2023
France,2023-07-08,82.49823,2023
France,2023-07-09,82.49823,2023
France,2023-07-10,82.49827,2023
Germany,2023-01-01,77.14025,2023
Germany,2023-01-02,77.14037,2023
Germany,2023-01-03,77.14048,2023
Germany,2023-01-04,77.14067,2023
Germany,2023-01-05,77.14098,2023
Germany,2023-01-06,77.14111,2023
Germany,2023-01-07,77.14133,2023
Germany,2023-01-08,77.14134,2023
Germany,2023-01-09,77.141495,2023
Germany,2023-01-10,77.14181,2023
Germany,2023-01-11,77.142136,2023
Germany,2023-01-12,77.1426,2023
Germany,2023-01-13,77.14305,2023
Germany,2023-01-14,77.14315,2023
Germany,2023-01-15,77.14318,2023
Germany,2023-01-16,77.14334,2023
Germany,2023-01-17,77.143715,2023
Germany,2023-01-18,77.14456,2023
Germany,2023-01-19,77.14495,2023
Germany,2023-01-20,77.14538,2023
Germany,2023-01-21,77.14545,2023
Germany,2023-01-22,77.14548,2023
Germany,2023-01-23,77.14559,2023
Germany,2023-01-24,77.146095,2023
Germany,2023-01-25,77.14636,2023
Germany,2023-01-26,77.14664,2023
Germany,2023-01-27,77.146866,2023
Germany,2023-01-28,77.14694,2023
Germany,2023-01-29,77.14695,2023
Germany,2023-01-30,77.147125,2023
Germany,2023-01-31,77.147415,2023
Germany,2023-02-01,77.14762,2023
Germany,2023-02-02,77.14788,2023
Germany,2023-02-03,77.14812,2023
Germany,2023-02-04,77.148186,2023
Germany,2023-02-05,77.14819,2023
Germany,2023-02-06,77.14826,2023
Germany,2023-02-07,77.148384,2023
Germany,2023-02-08,77.14856,2023
Germany,2023-02-09,77.148735,2023
Germany,2023-02-10,77.14884,2023
Germany,2023-02-11,77.14888,2023
Germany,2023-02-12,77.14888,2023
Germany,2023-02-13,77.148994,2023
Germany,2023-02-14,77.149185,2023
Germany,2023-02-15,77.149284,2023
Germany,2023-02-16,77.14945,2023
Germany,2023-02-17,77.14952,2023
Germany,2023-02-18,77.14954,2023
Germany,2023-02-19,77.14954,2023
Germany,2023-02-20,77.14969,2023
Germany,2023-02-21,77.149765,2023
Germany,2023-02-22,77.14986,2023
Germany,2023-02-23,77.14994,2023
Germany,2023-02-24,77.15012,2023
Germany,2023-02-25,77.150154,2023
Germany,2023-02-26,77.15017,2023
Germany,2023-02-27,77.150276,2023
Germany,2023-02-28,77.150444,2023
Germany,2023-03-01,77.15056,2023
Germany,2023-03-02,77.15073,2023
Germany,2023-03-03,77.15084,2023
Germany,2023-03-04,77.15091,2023
Germany,2023-03-05,77.15091,2023
Germany,2023-03-06,77.15103,2023
Germany,2023-03-07,77.15122,2023
Germany,2023-03-08,77.1513,2023
Germany,2023-03-09,77.15145,2023
Germany,2023-03-10,77.15156,2023
Germany,2023-03-11,77.151634,2023
Germany,2023-03-12,77.15164,2023
Germany,2023-03-13,77.15174,2023
Germany,2023-03-14,77.15192,2023
Germany,2023-03-15,77.15204,2023
Germany,2023-03-16,77.15223,2023
Germany,2023-03-17,77.152374,2023
Germany,2023-03-18,77.1524,2023
Germany,2023-03-19,77.1524,2023
Germany,2023-03-20,77.15247,2023
Germany,2023-03-21,77.15265,2023
Germany,2023-03-22,77.15281,2023
Germany,2023-03-23,77.15291,2023
Germany,2023-03-24,77.153015,2023
Germany,2023-03-25,77.153076,2023
Germany,2023-03-26,77.15314,2023
Germany,2023-03-27,77.153244,2023
Germany,2023-03-28,77.1534,2023
Germany,2023-03-29,77.153435,2023
Germany,2023-03-30,77.15379,2023
Germany,2023-03-31,77.15422,2023
Germany,2023-04-01,77.15426,2023
Germany,2023-04-02,77.154274,2023
Germany,2023-04-03,77.1543,2023
Germany,2023-04-04,77.15436,2023
Germany,2023-04-05,77.15443,2023
Germany,2023-04-06,77.15453,2023
Germany,2023-04-07,77.15453,2023
High-income countries,2023-01-01,79.71636,2023
High-income countries,2023-01-02,79.71897,2023
High-income countries,2023-01-03,79.72266,2023
High-income countries,2023-01-04,79.7262,2023
High-income countries,2023-01-05,79.73163,2023
High-income countries,2023-01-06,79.73633,2023
High-income countries,2023-01-07,79.73953,2023
High-income countries,2023-01-08,79.741325,2023
High-income countries,2023-01-09,79.74523,2023
High-income countries,2023-01-10,79.74895,2023
High-income countries,2023-01-11,79.752975,2023
High-income countries,2023-01-12,79.75775,2023
High-income countries,2023-01-13,79.76207,2023
High-income countries,2023-01-14,79.76454,2023
High-income countries,2023-01-15,79.76599,2023
High-income countries,2023-01-16,79.769005,2023
High-income countries,2023-01-17,79.77206,2023
High-income countries,2023-01-18,79.775055,2023
High-income countries,2023-01-19,79.778946,2023
High-income countries,2023-01-20,79.782906,2023
High-income countries,2023-01-21,79.78483,2023
High-income countries,2023-01-22,79.78607,2023
High-income countries,2023-01-23,79.78895,2023
High-income countries,2023-01-24,79.79176,2023
High-income countries,2023-01-25,79.79447,2023
High-income countries,2023-01-26,79.79702,2023
High-income countries,2023-01-27,79.7998,2023
High-income countries,2023-01-28,79.8017,2023
High-income countries,2023-01-29,79.80292,2023
High-income countries,2023-01-30,79.80521,2023
High-income countries,2023-01-31,79.807526,2023
High-income countries,2023-02-01,79.80983,2023
High-income countries,2023-02-02,79.81208,2023
High-income countries,2023-02-03,79.814644,2023
High-income countries,2023-02-04,79.81641,2023
High-income countries,2023-02-05,79.8176,2023
High-income countries,2023-02-06,79.819855,2023
High-income countries,2023-02-07,79.822105,2023
High-income countries,2023-02-08,79.824295,2023
High-income countries,2023-02-09,79.82643,2023
High-income countries,2023-02-10,79.82868,2023
High-income countries,2023-02-11,79.8301,2023
High-income countries,2023-02-12,79.831154,2023
High-income countries,2023-02-13,79.833115,2023
High-income countries,2023-02-14,79.83504,2023
High-income countries,2023-02-15,79.83707,2023
High-income countries,2023-02-16,79.83904,2023
High-income countries,2023-02-17,79.84119,2023
High-income countries,2023-02-18,79.842674,2023
High-income countries,2023-02-19,79.84368,2023
High-income countries,2023-02-20,79.84536,2023
High-income countries,2023-02-21,79.84733,2023
High-income countries,2023-02-22,79.84921,2023
High-income countries,2023-02-23,79.85104,2023
High-income countries,2023-02-24,79.85309,2023
High-income countries,2023-02-25,79.85449,2023
High-income countries,2023-02-26,79.85548,2023
High-income countries,2023-02-27,79.85737,2023
High-income countries,2023-02-28,79.859245,2023
High-income countries,2023-03-01,79.861115,2023
High-income countries,2023-03-02,79.86301,2023
High-income countries,2023-03-03,79.86503,2023
High-income countries,2023-03-04,79.8664,2023
High-income countries,2023-03-05,79.8674,2023
High-income countries,2023-03-06,79.869225,2023
High-income countries,2023-03-07,79.87107,2023
High-income countries,2023-03-08,79.87287,2023
High-income countries,2023-03-09,79.87466,2023
High-income countries,2023-03-10,79.876625,2023
High-income countries,2023-03-11,79.87791,2023
High-income countries,2023-03-12,79.878876,2023
High-income countries,2023-03-13,79.88058,2023
High-income countries,2023-03-14,79.8823,2023
High-income countries,2023-03-15,79.88409,2023
High-income countries,2023-03-16,79.8858,2023
High-income countries,2023-03-17,79.887634,2023
High-income countries,2023-03-18,79.88888,2023
High-income countries,2023-03-19,79.88984,2023
High-income countries,2023-03-20,79.8916,2023
High-income countries,2023-03-21,79.8933,2023
High-income countries,2023-03-22,79.89506,2023
High-income countries,2023-03-23,79.896736,2023
High-income countries,2023-03-24,79.89857,2023
High-income countries,2023-03-25,79.89976,2023
High-income countries,2023-03-26,79.900696,2023
High-income countries,2023-03-27,79.90234,2023
High-income countries,2023-03-28,79.90405,2023
High-income countries,2023-03-29,79.905754,2023
High-income countries,2023-03-30,79.90743,2023
High-income countries,2023-03-31,79.90915,2023
High-income countries,2023-04-01,79.91024,2023
High-income countries,2023-04-02,79.91114,2023
High-income countries,2023-04-03,79.91273,2023
High-income countries,2023-04-04,79.914345,2023
High-income countries,2023-04-05,79.915955,2023
High-income countries,2023-04-06,79.91757,2023
High-income countries,2023-04-07,79.91911,2023
High-income countries,2023-04-08,79.920235,2023
High-income countries,2023-04-09,79.921074,2023
High-income countries,2023-04-10,79.922615,2023
High-income countries,2023-04-11,79.92418,2023
High-income countries,2023-04-12,79.925766,2023
High-income countries,2023-04-13,79.92725,2023
High-income countries,2023-04-14,79.928795,2023
High-income countries,2023-04-15,79.92992,2023
High-income countries,2023-04-16,79.93078,2023
High-income countries,2023-04-17,79.932236,2023
High-income countries,2023-04-18,79.93366,2023
High-income countries,2023-04-19,79.934975,2023
High-income countries,2023-04-20,79.93635,2023
High-income countries,2023-04-21,79.93786,2023
High-income countries,2023-04-22,79.93898,2023
High-income countries,2023-04-23,79.93987,2023
High-income countries,2023-04-24,79.94137,2023
High-income countries,2023-04-25,79.942924,2023
High-income countries,2023-04-26,79.94429,2023
High-income countries,2023-04-27,79.94563,2023
High-income countries,2023-04-28,79.94701,2023
High-income countries,2023-04-29,79.94789,2023
High-income countries,2023-04-30,79.94862,2023
High-income countries,2023-05-01,79.949974,2023
High-income countries,2023-05-02,79.95141,2023
High-income countries,2023-05-03,79.95279,2023
High-income countries,2023-05-04,79.95417,2023
High-income countries,2023-05-05,79.95564,2023
High-income countries,2023-05-06,79.956635,2023
High-income countries,2023-05-07,79.95746,2023
High-income countries,2023-05-08,79.95854,2023
High-income countries,2023-05-09,79.95918,2023
High-income countries,2023-05-10,79.95972,2023
High-income countries,2023-05-11,79.96026,2023
High-income countries,2023-05-12,79.96079,2023
High-income countries,2023-05-13,79.96138,2023
High-income countries,2023-05-14,79.96197,2023
High-income countries,2023-05-15,79.96257,2023
High-income countries,2023-05-16,79.963165,2023
High-income countries,2023-05-17,79.96376,2023
High-income countries,2023-05-18,79.96435,2023
High-income countries,2023-05-19,79.96494,2023
High-income countries,2023-05-20,79.96553,2023
High-income countries,2023-05-21,79.96611,2023
High-income countries,2023-05-22,79.966705,2023
High-income countries,2023-05-23,79.9673,2023
High-income countries,2023-05-24,79.96789,2023
High-income countries,2023-05-25,79.96848,2023
High-income countries,2023-05-26,79.96907,2023
High-income countries,2023-05-27,79.96965,2023
High-income countries,2023-05-28,79.97022,2023
High-income countries,2023-05-29,79.9708,2023
High-income countries,2023-05-30,79.97139,2023
High-income countries,2023-05-31,79.97198,2023
High-income countries,2023-06-01,79.972565,2023
High-income countries,2023-06-02,79.973145,2023
High-income countries,2023-06-03,79.973724,2023
High-income countries,2023-06-04,79.9743,2023
High-income countries,2023-06-05,79.97488,2023
High-income countries,2023-06-06,79.975464,2023
High-income countries,2023-06-07,79.97604,2023
High-income countries,2023-06-08,79.97663,2023
High-income countries,2023-06-09,79.97721,2023
High-income countries,2023-06-10,79.97779,2023
High-income countries,2023-06-11,79.97836,2023
High-income countries,2023-06-12,79.97894,2023
High-income countries,2023-06-13,79.97952,2023
High-income countries,2023-06-14,79.9801,2023
High-income countries,2023-06-15,79.98068,2023
High-income countries,2023-06-16,79.98126,2023
High-income countries,2023-06-17,79.98184,2023
High-income countries,2023-06-18,79.982414,2023
High-income countries,2023-06-19,79.98299,2023
High-income countries,2023-06-20,79.983574,2023
High-income countries,2023-06-21,79.984146,2023
High-income countries,2023-06-22,79.984726,2023
High-income countries,2023-06-23,79.985306,2023
High-income countries,2023-06-24,79.98588,2023
High-income countries,2023-06-25,79.98644,2023
High-income countries,2023-06-26,79.98702,2023
High-income countries,2023-06-27,79.9876,2023
High-income countries,2023-06-28,79.98818,2023
High-income countries,2023-06-29,79.98876,2023
High-income countries,2023-06-30,79.98934,2023
High-income countries,2023-07-01,79.989914,2023
High-income countries,2023-07-02,79.99049,2023
High-income countries,2023-07-03,79.991066,2023
High-income countries,2023-07-04,79.991646,2023
High-income countries,2023-07-05,79.992226,2023
High-income countries,2023-07-06,79.992805,2023
High-income countries,2023-07-07,79.993385,2023
High-income countries,2023-07-08,79.99396,2023
High-income countries,2023-07-09,79.99453,2023
High-income countries,2023-07-10,79.9951,2023
High-income countries,2023-07-11,79.99568,2023
High-income countries,2023-07-12,79.996254,2023
High-income countries,2023-07-13,79.996826,2023
High-income countries,2023-07-14,79.997406,2023
High-income countries,2023-07-15,79.99798,2023
High-income countries,2023-07-16,79.99855,2023
High-income countries,2023-07-17,79.999115,2023
High-income countries,2023-07-18,79.99969,2023
High-income countries,2023-07-19,80.00025,2023
High-income countries,2023-07-20,80.00082,2023
High-income countries,2023-07-21,80.00138,2023
High-income countries,2023-07-22,80.001945,2023
High-income countries,2023-07-23,80.00251,2023
High-income countries,2023-07-24,80.003105,2023
High-income countries,2023-07-25,80.00368,2023
High-income countries,2023-07-26,80.00424,2023
High-income countries,2023-07-27,80.00481,2023
High-income countries,2023-07-28,80.00537,2023
High-income countries,2023-07-29,80.005936,2023
High-income countries,2023-07-30,80.0065,2023
High-income countries,2023-07-31,80.00707,2023
High-income countries,2023-08-01,80.00764,2023
High-income countries,2023-08-02,80.00821,2023
High-income countries,2023-08-03,80.00877,2023
High-income countries,2023-08-04,80.00934,2023
High-income countries,2023-08-05,80.0099,2023
High-income countries,2023-08-06,80.01047,2023
High-income countries,2023-08-07,80.01103,2023
High-income countries,2023-08-08,80.0116,2023
High-income countries,2023-08-09,80.01217,2023
High-income countries,2023-08-10,80.01273,2023
High-income countries,2023-08-11,80.0133,2023
High-income countries,2023-08-12,80.01386,2023
High-income countries,2023-08-13,80.01443,2023
High-income countries,2023-08-14,80.01499,2023
High-income countries,2023-08-15,80.01556,2023
High-income countries,2023-08-16,80.01613,2023
High-income countries,2023-08-17,80.01669,2023
High-income countries,2023-08-18,80.01726,2023
High-income countries,2023-08-19,80.01782,2023
High-income countries,2023-08-20,80.01839,2023
High-income countries,2023-08-21,80.01896,2023
High-income countries,2023-08-22,80.01952,2023
High-income countries,2023-08-23,80.02009,2023
High-income countries,2023-08-24,80.02066,2023
High-income countries,2023-08-25,80.021225,2023
High-income countries,2023-08-26,80.02179,2023
High-income countries,2023-08-27,80.022354,2023
High-income countries,2023-08-28,80.02292,2023
High-income countries,2023-08-29,80.02348,2023
High-income countries,2023-08-30,80.024,2023
High-income countries,2023-08-31,80.02452,2023
High-income countries,2023-09-01,80.02504,2023
High-income countries,2023-09-02,80.02555,2023
High-income countries,2023-09-03,80.02607,2023
High-income countries,2023-09-04,80.02658,2023
High-income countries,2023-09-05,80.02709,2023
High-income countries,2023-09-06,80.02761,2023
High-income countries,2023-09-07,80.02813,2023
High-income countries,2023-09-08,80.02864,2023
High-income countries,2023-09-09,80.02915,2023
High-income countries,2023-09-10,80.02967,2023
High-income countries,2023-09-11,80.03018,2023
High-income countries,2023-09-12,80.0307,2023
High-income countries,2023-09-13,80.03121,2023
High-income countries,2023-09-14,80.03173,2023
High-income countries,2023-09-15,80.03225,2023
High-income countries,2023-09-16,80.03276,2023
High-income countries,2023-09-17,80.03327,2023
High-income countries,2023-09-18,80.03379,2023
High-income countries,2023-09-19,80.03431,2023
High-income countries,2023-09-20,80.03483,2023
High-income countries,2023-09-21,80.03534,2023
High-income countries,2023-09-22,80.03586,2023
High-income countries,2023-09-23,80.036705,2023
High-income countries,2023-09-24,80.037544,2023
High-income countries,2023-09-25,80.03839,2023
High-income countries,2023-09-26,80.03923,2023
High-income countries,2023-09-27,80.04008,2023
High-income countries,2023-09-28,80.04092,2023
High-income countries,2023-09-29,80.04176,2023
High-income countries,2023-09-30,80.042274,2023
High-income countries,2023-10-01,80.042786,2023
High-income countries,2023-10-02,80.043304,2023
High-income countries,2023-10-03,80.04382,2023
High-income countries,2023-10-04,80.04434,2023
High-income countries,2023-10-05,80.04486,2023
High-income countries,2023-10-06,80.04538,2023
High-income countries,2023-10-07,80.04589,2023
High-income countries,2023-10-08,80.04641,2023
High-income countries,2023-10-09,80.04692,2023
High-income countries,2023-10-10,80.04745,2023
High-income countries,2023-10-11,80.047966,2023
High-income countries,2023-10-12,80.048485,2023
High-income countries,2023-10-13,80.049,2023
High-income countries,2023-10-14,80.04952,2023
High-income countries,2023-10-15,80.05003,2023
High-income countries,2023-10-16,80.05055,2023
High-income countries,2023-10-17,80.05107,2023
High-income countries,2023-10-18,80.0516,2023
High-income countries,2023-10-19,80.05212,2023
High-income countries,2023-10-20,80.052635,2023
High-income countries,2023-10-21,80.053154,2023
High-income countries,2023-10-22,80.053665,2023
High-income countries,2023-10-23,80.054184,2023
High-income countries,2023-10-24,80.05471,2023
High-income countries,2023-10-25,80.05524,2023
High-income countries,2023-10-26,80.05576,2023
High-income countries,2023-10-27,80.05628,2023
High-income countries,2023-10-28,80.0568,2023
High-income countries,2023-10-29,80.05731,2023
High-income countries,2023-10-30,80.05783,2023
High-income countries,2023-10-31,80.05835,2023
High-income countries,2023-11-01,80.05887,2023
High-income countries,2023-11-02,80.059395,2023
High-income countries,2023-11-03,80.05991,2023
High-income countries,2023-11-04,80.060425,2023
High-income countries,2023-11-05,80.06094,2023
High-income countries,2023-11-06,80.06146,2023
High-income countries,2023-11-07,80.06199,2023
High-income countries,2023-11-08,80.06251,2023
High-income countries,2023-11-09,80.063034,2023
High-income countries,2023-11-10,80.06355,2023
High-income countries,2023-11-11,80.06427,2023
High-income countries,2023-11-12,80.06498,2023
High-income countries,2023-11-13,80.0657,2023
High-income countries,2023-11-14,80.066414,2023
High-income countries,2023-11-15,80.06714,2023
High-income countries,2023-11-16,80.06786,2023
High-income countries,2023-11-17,80.06858,2023
High-income countries,2023-11-18,80.06929,2023
High-income countries,2023-11-19,80.07001,2023
High-income countries,2023-11-20,80.070724,2023
High-income countries,2023-11-21,80.07144,2023
High-income countries,2023-11-22,80.07216,2023
High-income countries,2023-11-23,80.07288,2023
High-income countries,2023-11-24,80.07359,2023
High-income countries,2023-11-25,80.07431,2023
High-income countries,2023-11-26,80.07502,2023
High-income countries,2023-11-27,80.07574,2023
High-income countries,2023-11-28,80.076454,2023
High-income countries,2023-11-29,80.07717,2023
High-income countries,2023-11-30,80.07789,2023
High-income countries,2023-12-01,80.078606,2023
High-income countries,2023-12-02,80.079315,2023
High-income countries,2023-12-03,80.080025,2023
High-income countries,2023-12-04,80.08074,2023
High-income countries,2023-12-05,80.08145,2023
