Entity,Day,"COVID-19 doses (cumulative, per hundred)","People vaccinated (cumulative, per hundred)","People fully vaccinated (cumulative, per hundred)","Booster doses (cumulative, per hundred)",Year
France,2022-07-05,221.28874,82.2882,79.96088,60.67206,2022
France,2022-07-06,221.46996,82.29099,79.9651,60.846268,2022
France,2022-07-07,221.69423,82.29358,79.96944,61.063618,2022
France,2022-07-08,221.94002,82.29644,79.9742,61.301785,2022
France,2022-07-09,222.01244,82.29775,79.9764,61.3707,2022
France,2022-07-10,222.028,82.29816,79.97745,61.384808,2022
France,2022-07-11,222.18982,82.30036,79.98119,61.54068,2022
France,2022-07-12,222.44553,82.30315,79.9859,61.7889,2022
France,2022-07-13,222.61871,82.30583,79.99007,61.955235,2022
France,2022-07-14,222.63086,82.306114,79.99063,61.966545,2022
France,2022-07-15,222.78725,82.308365,79.99453,62.1168,2022
France,2022-07-16,222.83665,82.30931,79.99634,62.163467,2022
France,2022-07-17,222.84718,82.309586,79.99694,62.17313,2022
France,2022-07-18,222.96341,82.311295,80.000336,62.284245,2022
France,2022-07-19,223.14893,82.31344,80.0039,62.46407,2022
France,2022-07-20,223.2912,82.3156,80.007385,62.600704,2022
France,2022-07-21,223.44933,82.31754,80.01066,62.753616,2022
France,2022-07-22,223.61275,82.3197,80.01442,62.911118,2022
France,2022-07-23,223.65802,82.32074,80.016396,62.953396,2022
France,2022-07-24,223.66684,82.321014,80.01693,62.9614,2022
France,2022-07-25,223.75803,82.32262,80.01965,63.04827,2022
France,2022-07-26,223.91232,82.32458,80.022995,63.19726,2022
France,2022-07-27,224.02516,82.32643,80.02603,63.30522,2022
France,2022-07-28,224.14238,82.32808,80.02886,63.41798,2022
France,2022-07-29,224.2635,82.33002,80.032005,63.534027,2022
France,2022-07-30,224.29395,82.33077,80.03332,63.5624,2022
France,2022-07-31,224.29968,82.33101,80.03375,63.567482,2022
France,2022-08-01,224.36082,82.33252,80.03628,63.624577,2022
France,2022-08-02,224.46254,82.334114,80.03878,63.722218,2022
France,2022-08-03,224.5338,82.3354,80.04069,63.790283,2022
France,2022-08-04,224.61176,82.33652,80.04249,63.86533,2022
France,2022-08-05,224.69368,82.33782,80.04455,63.943905,2022
France,2022-08-06,224.71234,82.33833,80.045395,63.96121,2022
France,2022-08-07,224.71602,82.33849,80.04565,63.96447,2022
France,2022-08-08,224.75822,82.33951,80.04741,64.00391,2022
France,2022-08-09,224.83043,82.34064,80.04917,64.07322,2022
France,2022-08-10,224.88275,82.34166,80.05113,64.12258,2022
France,2022-08-11,224.93619,82.34262,80.05269,64.1735,2022
France,2022-08-12,224.98897,82.3439,80.05445,64.223236,2022
France,2022-08-13,225.00006,82.34445,80.0551,64.23312,2022
France,2022-08-14,225.00218,82.34456,80.05528,64.234955,2022
France,2022-08-15,225.00447,82.34474,80.05563,64.23673,2022
France,2022-08-16,225.04652,82.34571,80.05726,64.27617,2022
France,2022-08-17,225.0895,82.3467,80.05884,64.31659,2022
France,2022-08-18,225.1379,82.347664,80.060356,64.36252,2022
France,2022-08-19,225.18848,82.34858,80.062126,64.41042,2022
France,2022-08-20,225.20015,82.349045,80.06289,64.420876,2022
France,2022-08-21,225.20248,82.34919,80.063095,64.42285,2022
France,2022-08-22,225.23299,82.350075,80.0646,64.45098,2022
France,2022-08-23,225.28612,82.35118,80.066376,64.50123,2022
France,2022-08-24,225.32332,82.35219,80.0678,64.53599,2022
France,2022-08-25,225.36707,82.353134,80.06934,64.577255,2022
France,2022-08-26,225.41609,82.35444,80.071266,64.62307,2022
France,2022-08-27,225.42763,82.35489,80.07202,64.6334,2022
France,2022-08-28,225.4299,82.35507,80.072266,64.63525,2022
France,2022-08-29,225.4591,82.35602,80.07374,64.66204,2022
France,2022-08-30,225.51256,82.35731,80.07559,64.71236,2022
France,2022-08-31,225.54652,82.35836,80.07704,64.74382,2022
France,2022-09-01,225.58989,82.359505,80.078545,64.784546,2022
France,2022-09-02,225.64392,82.361015,80.08029,64.835335,2022
France,2022-09-03,225.6575,82.36165,80.08116,64.84741,2022
France,2022-09-04,225.65979,82.361855,80.08139,64.849266,2022
France,2022-09-05,225.69138,82.36303,80.08277,64.8783,2022
France,2022-09-06,225.74957,82.364426,80.084366,64.93352,2022
France,2022-09-07,225.78175,82.3655,80.085556,64.963425,2022
France,2022-09-08,225.82727,82.36646,80.08686,65.00669,2022
France,2022-09-09,225.87857,82.367744,80.08843,65.05513,2022
France,2022-09-10,225.89142,82.36836,80.08942,65.066376,2022
France,2022-09-11,225.89328,82.368546,80.08962,65.067856,2022
France,2022-09-12,225.91916,82.36934,80.09059,65.09198,2022
France,2022-09-13,225.96756,82.37037,80.09191,65.13803,2022
France,2022-09-14,225.99875,82.37144,80.09313,65.16693,2022
France,2022-09-15,226.04173,82.372314,80.09442,65.20776,2022
France,2022-09-16,226.08989,82.37352,80.09601,65.25313,2022
France,2022-09-17,226.10274,82.374115,80.09679,65.264595,2022
France,2022-09-18,226.10507,82.37429,80.097,65.26654,2022
France,2022-09-19,226.13013,82.375015,80.097984,65.2899,2022
France,2022-09-20,226.17812,82.37599,80.09935,65.33554,2022
France,2022-09-21,226.20885,82.376884,80.100525,65.36421,2022
France,2022-09-22,226.25186,82.37779,80.101814,65.405045,2022
France,2022-09-23,226.30486,82.37906,80.1034,65.455185,2022
France,2022-09-24,226.31934,82.3797,80.10433,65.46809,2022
France,2022-09-25,226.32195,82.37985,80.10462,65.47026,2022
France,2022-09-26,226.3476,82.38051,80.105705,65.49416,2022
France,2022-09-27,226.39441,82.38144,80.10698,65.53878,2022
France,2022-09-28,226.42372,82.3824,80.10824,65.56588,2022
France,2022-09-29,226.46223,82.38325,80.109406,65.60239,2022
France,2022-09-30,226.50966,82.38444,80.1111,65.64693,2022
France,2022-10-01,226.52345,82.385086,80.11218,65.65897,2022
France,2022-10-02,226.52504,82.385185,80.11239,65.66027,2022
France,2022-10-03,226.54933,82.38614,80.11382,65.68219,2022
France,2022-10-04,226.59233,82.387276,80.11509,65.72278,2022
France,2022-10-05,226.62027,82.38819,80.11637,65.74851,2022
France,2022-10-06,226.6596,82.38903,80.11749,65.785904,2022
France,2022-10-07,226.7142,82.39014,80.11903,65.83787,2022
France,2022-10-08,226.73074,82.39067,80.11982,65.85308,2022
France,2022-10-09,226.73402,82.39084,80.12003,65.85598,2022
France,2022-10-10,226.77151,82.3916,80.121315,65.89143,2022
France,2022-10-11,226.84099,82.39254,80.12254,65.95875,2022
France,2022-10-12,226.8885,82.393456,80.12384,66.00405,2022
France,2022-10-13,226.95479,82.3944,80.125084,66.06815,2022
France,2022-10-14,227.03683,82.395546,80.1267,66.14743,2022
France,2022-10-15,227.05898,82.3961,80.12759,66.16813,2022
France,2022-10-16,227.06285,82.39625,80.12779,66.17166,2022
France,2022-10-17,227.10912,82.39691,80.128876,66.21619,2022
France,2022-10-18,227.1878,82.39783,80.12998,66.29285,2022
France,2022-10-19,227.24727,82.39869,80.131226,66.35021,2022
France,2022-10-20,227.33138,82.39962,80.13245,66.432175,2022
France,2022-10-21,227.4286,82.40066,80.13395,66.526855,2022
France,2022-10-22,227.45177,82.40117,80.134575,66.5489,2022
France,2022-10-23,227.45572,82.40131,80.134735,66.552536,2022
France,2022-10-24,227.50314,82.402145,80.13565,66.59821,2022
France,2022-10-25,227.5866,82.40305,80.13675,66.67967,2022
France,2022-10-26,227.64284,82.403854,80.137726,66.734146,2022
France,2022-10-27,227.71251,82.40475,80.13878,66.80186,2022
France,2022-10-28,227.78851,82.405815,80.1401,66.87549,2022
France,2022-10-29,227.80579,82.406204,80.14065,66.89182,2022
France,2022-10-30,227.80894,82.40634,80.14083,66.89467,2022
France,2022-10-31,227.83763,82.40691,80.14157,66.922035,2022
France,2022-11-01,227.84123,82.40712,80.14186,66.92514,2022
France,2022-11-02,227.88596,82.40791,80.14288,66.96805,2022
France,2022-11-03,227.95465,82.40889,80.14394,67.03471,2022
France,2022-11-04,228.02945,82.40988,80.1452,67.10727,2022
France,2022-11-05,228.04727,82.41027,80.14579,67.12412,2022
France,2022-11-06,228.05042,82.41041,80.14597,67.12694,2022
France,2022-11-07,228.09674,82.41126,80.1469,67.1715,2022
France,2022-11-08,228.18506,82.4123,80.14814,67.25754,2022
France,2022-11-09,228.2397,82.41311,80.1492,67.31031,2022
France,2022-11-10,228.315,82.41406,80.15071,67.383156,2022
France,2022-11-11,228.31839,82.414185,80.1509,67.38622,2022
France,2022-11-12,228.33176,82.414505,80.151436,67.39874,2022
France,2022-11-13,228.33424,82.41461,80.15162,67.40094,2022
France,2022-11-14,228.37592,82.4153,80.15242,67.44114,2022
France,2022-11-15,228.45276,82.41624,80.15377,67.515686,2022
France,2022-11-16,228.50244,82.4171,80.1548,67.56348,2022
France,2022-11-17,228.5694,82.41797,80.155846,67.628525,2022
France,2022-11-18,228.6466,82.418915,80.157036,67.7036,2022
France,2022-11-19,228.6646,82.41933,80.157555,67.720665,2022
France,2022-11-20,228.66803,82.41944,80.157845,67.72369,2022
France,2022-11-21,228.7055,82.420105,80.15862,67.75971,2022
France,2022-11-22,228.77344,82.42092,80.159546,67.82592,2022
France,2022-11-23,228.81847,82.42164,80.1604,67.86936,2022
France,2022-11-24,228.88197,82.422424,80.161316,67.93117,2022
France,2022-11-25,228.95087,82.4233,80.16243,67.99809,2022
France,2022-11-26,228.96799,82.42375,80.16294,68.01425,2022
France,2022-11-27,228.97116,82.42387,80.16307,68.01717,2022
France,2022-11-28,229.01395,82.4245,80.16381,68.05859,2022
France,2022-11-29,229.0925,82.425255,80.164734,68.135475,2022
France,2022-11-30,229.1557,82.42602,80.1658,68.196846,2022
France,2022-12-01,229.24396,82.42688,80.16684,68.2832,2022
France,2022-12-02,229.34825,82.42786,80.16798,68.38539,2022
France,2022-12-03,229.37993,82.428314,80.16851,68.416084,2022
France,2022-12-04,229.38756,82.42846,80.1687,68.42337,2022
France,2022-12-05,229.46326,82.42921,80.16964,68.49739,2022
France,2022-12-06,229.5939,82.430176,80.170815,68.625885,2022
France,2022-12-07,229.6916,82.43103,80.17181,68.721756,2022
France,2022-12-08,229.82439,82.431946,80.1729,68.85252,2022
France,2022-12-09,229.98434,82.433136,80.17419,69.01002,2022
France,2022-12-10,230.04283,82.433754,80.17503,69.06703,2022
France,2022-12-11,230.05736,82.43395,80.175255,69.08115,2022
France,2022-12-12,230.17052,82.43474,80.176155,69.19261,2022
France,2022-12-13,230.34283,82.43582,80.17736,69.36265,2022
France,2022-12-14,230.46579,82.43672,80.17846,69.48361,2022
France,2022-12-15,230.62633,82.43773,80.1798,69.64179,2022
France,2022-12-16,230.80208,82.43897,80.18129,69.81481,2022
France,2022-12-17,230.85652,82.4395,80.18194,69.86809,2022
France,2022-12-18,230.86761,82.43964,80.18213,69.878845,2022
France,2022-12-19,230.96297,82.44053,80.18307,69.97237,2022
France,2022-12-20,231.0978,82.44166,80.18427,70.104866,2022
France,2022-12-21,231.18463,82.44257,80.185234,70.18985,2022
France,2022-12-22,231.26389,82.44355,80.18624,70.26711,2022
France,2022-12-23,231.31029,82.444275,80.18713,70.311905,2022
France,2022-12-24,231.31537,82.444435,80.1873,70.316666,2022
France,2022-12-25,231.31654,82.44448,80.18736,70.317726,2022
France,2022-12-26,231.34705,82.445045,80.18796,70.34707,2022
France,2022-12-27,231.40613,82.445854,80.18896,70.40434,2022
France,2022-12-28,231.45134,82.44658,80.18974,70.44805,2022
France,2022-12-29,231.49811,82.447235,80.190575,70.49334,2022
France,2022-12-30,231.5331,82.44793,80.191345,70.52685,2022
France,2022-12-31,231.53912,82.448135,80.19158,70.53243,2022
France,2023-01-01,231.54057,82.44817,80.19165,70.533775,2023
France,2023-01-02,231.57619,82.44958,80.192566,70.56708,2023
France,2023-01-03,231.65213,82.45059,80.19363,70.64095,2023
France,2023-01-04,231.70668,82.45142,80.19456,70.69374,2023
France,2023-01-05,231.7813,82.45243,80.19572,70.76618,2023
France,2023-01-06,231.86537,82.45357,80.197014,70.847824,2023
France,2023-01-07,231.88899,82.454094,80.19764,70.870285,2023
France,2023-01-08,231.89452,82.454254,80.19786,70.87544,2023
France,2023-01-09,231.93443,82.45514,80.19883,70.91351,2023
France,2023-01-10,232.00665,82.45607,80.20007,70.98356,2023
France,2023-01-11,232.05096,82.45683,80.20099,71.026184,2023
France,2023-01-12,232.11078,82.457756,80.20204,71.08404,2023
France,2023-01-13,232.17451,82.45896,80.20328,71.14533,2023
France,2023-01-14,232.19203,82.459496,80.2038,71.16178,2023
France,2023-01-15,232.19533,82.45965,80.20401,71.16473,2023
France,2023-01-16,232.22496,82.46029,80.20474,71.19299,2023
France,2023-01-17,232.27582,82.46105,80.20565,71.24219,2023
France,2023-01-18,232.3073,82.46176,80.206505,71.272095,2023
France,2023-01-19,232.348,82.462524,80.20729,71.31125,2023
France,2023-01-20,232.39423,82.463486,80.20837,71.35544,2023
France,2023-01-21,232.4065,82.46388,80.208824,71.36685,2023
France,2023-01-22,232.40826,82.46395,80.20892,71.368454,2023
France,2023-01-23,232.42867,82.46444,80.20955,71.38774,2023
France,2023-01-24,232.46542,82.465164,80.21036,71.42298,2023
France,2023-01-25,232.48886,82.46578,80.211205,71.44496,2023
France,2023-01-26,232.5199,82.46644,80.21201,71.47453,2023
France,2023-01-27,232.5544,82.46723,80.21373,71.50652,2023
France,2023-01-28,232.56334,82.46759,80.21417,71.514656,2023
France,2023-01-29,232.56439,82.46765,80.21428,71.51555,2023
France,2023-01-30,232.58022,82.46821,80.21496,71.53013,2023
France,2023-01-31,232.60602,82.46885,80.215706,71.55455,2023
France,2023-02-01,232.62268,82.46947,80.21653,71.56976,2023
France,2023-02-02,232.64464,82.47003,80.2173,71.590385,2023
France,2023-02-03,232.66852,82.47076,80.2183,71.61256,2023
France,2023-02-04,232.67499,82.471054,80.21872,71.61831,2023
France,2023-02-05,232.67563,82.47109,80.21882,71.61881,2023
France,2023-02-06,232.68652,82.471565,80.21936,71.628685,2023
France,2023-02-07,232.70499,82.4721,80.22013,71.64586,2023
France,2023-02-08,232.71693,82.47255,80.220726,71.656746,2023
France,2023-02-09,232.7321,82.47307,80.22144,71.670685,2023
France,2023-02-10,232.74857,82.47377,80.22229,71.68561,2023
France,2023-02-11,232.75328,82.47402,80.22263,71.68973,2023
France,2023-02-12,232.75377,82.47409,80.22271,71.690094,2023
France,2023-02-13,232.76088,82.47447,80.223236,71.6963,2023
France,2023-02-14,232.77274,82.47492,80.22381,71.707115,2023
France,2023-02-15,232.7814,82.475365,80.22443,71.71474,2023
France,2023-02-16,232.79202,82.47577,80.22504,71.72434,2023
France,2023-02-17,232.80357,82.476326,80.22575,71.73461,2023
France,2023-02-18,232.80745,82.47657,80.22608,71.73792,2023
France,2023-02-19,232.80785,82.47662,80.226135,71.738205,2023
France,2023-02-20,232.81415,82.477005,80.22667,71.74361,2023
France,2023-02-21,232.82365,82.47741,80.227295,71.752075,2023
France,2023-02-22,232.83017,82.47778,80.22786,71.75765,2023
France,2023-02-23,232.83852,82.47813,80.22842,71.76511,2023
France,2023-02-24,232.84792,82.47856,80.229126,71.77335,2023
France,2023-02-25,232.85083,82.47875,80.229385,71.775826,2023
France,2023-02-26,232.8511,82.47878,80.22942,71.77603,2023
France,2023-02-27,232.85585,82.4791,80.22992,71.77995,2023
France,2023-02-28,232.8635,82.479515,80.230484,71.786644,2023
France,2023-03-01,232.86864,82.47985,80.231,71.79092,2023
France,2023-03-02,232.87524,82.480194,80.23148,71.79671,2023
France,2023-03-03,232.88359,82.4807,80.23219,71.80384,2023
France,2023-03-04,232.88637,82.480896,80.23253,71.80609,2023
France,2023-03-05,232.88657,82.48093,80.23257,71.80621,2023
France,2023-03-06,232.89026,82.48127,80.23297,71.809166,2023
France,2023-03-07,232.8956,82.48156,80.23345,71.81372,2023
France,2023-03-08,232.89926,82.481804,80.233894,71.81672,2023
France,2023-03-09,232.90395,82.48206,80.23432,71.82071,2023
France,2023-03-10,232.91048,82.48255,80.235016,71.82605,2023
France,2023-03-11,232.91267,82.48274,80.23528,71.82779,2023
France,2023-03-12,232.91286,82.48276,80.23532,71.82793,2023
France,2023-03-13,232.9159,82.48297,80.23568,71.830376,2023
France,2023-03-14,232.92046,82.48328,80.236115,71.83421,2023
France,2023-03-15,232.92383,82.48351,80.23651,71.83695,2023
France,2023-03-16,232.92793,82.48378,80.236916,71.840385,2023
France,2023-03-17,232.93321,82.48421,80.237465,71.84469,2023
France,2023-03-18,232.93524,82.48439,80.23771,71.84629,2023
France,2023-03-19,232.93542,82.48442,80.23774,71.846405,2023
France,2023-03-20,232.93842,82.48465,80.23814,71.84878,2023
France,2023-03-21,232.94263,82.48497,80.23857,71.85225,2023
France,2023-03-22,232.9456,82.48527,80.23894,71.854546,2023
France,2023-03-23,232.94925,82.48551,80.2393,71.85758,2023
France,2023-03-24,232.9543,82.48588,80.2399,71.86167,2023
France,2023-03-25,232.95615,82.48608,80.24016,71.863075,2023
France,2023-03-26,232.95628,82.48609,80.24018,71.86316,2023
France,2023-03-27,232.95914,82.486435,80.24057,71.86528,2023
France,2023-03-28,232.96309,82.48672,80.24095,71.86858,2023
France,2023-03-29,232.96587,82.48698,80.24133,71.87072,2023
France,2023-03-30,232.96945,82.48727,80.2417,71.87364,2023
France,2023-03-31,232.97412,82.487595,80.242256,71.87744,2023
France,2023-04-01,232.97614,82.487755,80.24255,71.879,2023
France,2023-04-02,232.97629,82.48777,80.24259,71.8791,2023
France,2023-04-03,232.97905,82.488045,80.24292,71.88125,2023
France,2023-04-04,232.98232,82.48824,80.2433,71.88393,2023
France,2023-04-05,232.98465,82.488396,80.24361,71.88582,2023
France,2023-04-06,232.9874,82.48863,80.24388,71.88805,2023
France,2023-04-07,232.99094,82.48892,80.24435,71.89084,2023
France,2023-04-08,232.99222,82.48902,80.24456,71.8918,2023
France,2023-04-09,232.99231,82.48904,80.24459,71.89185,2023
France,2023-04-10,232.99251,82.48905,80.24464,71.89198,2023
France,2023-04-11,232.99536,82.48924,80.245026,71.89427,2023
France,2023-04-12,232.99757,82.48944,80.24534,71.895966,2023
France,2023-04-13,233.00012,82.48961,80.24567,71.898026,2023
France,2023-04-14,233.0037,82.48991,80.24611,71.90085,2023
France,2023-04-15,233.005,82.49002,80.246284,71.901855,2023
France,2023-04-16,233.00513,82.49005,80.246315,71.90193,2023
France,2023-04-17,233.00719,82.49022,80.246605,71.903534,2023
France,2023-04-18,233.00963,82.49044,80.246895,71.905464,2023
France,2023-04-19,233.0114,82.49061,80.24715,71.906815,2023
France,2023-04-20,233.0136,82.49077,80.24744,71.90856,2023
France,2023-04-21,233.01653,82.49099,80.247826,71.91087,2023
France,2023-04-22,233.01747,82.49107,80.24799,71.91157,2023
France,2023-04-23,233.01753,82.49108,80.24801,71.91161,2023
France,2023-04-24,233.01929,82.49129,80.248276,71.91289,2023
France,2023-04-25,233.02153,82.49147,80.24854,71.91469,2023
France,2023-04-26,233.02307,82.49163,80.24875,71.91587,2023
France,2023-04-27,233.02522,82.49183,80.24901,71.917564,2023
France,2023-04-28,233.02782,82.49212,80.249405,71.91947,2023
France,2023-04-29,233.02873,82.49224,80.24955,71.92011,2023
France,2023-04-30,233.0288,82.492256,80.249565,71.92014,2023
France,2023-05-01,233.02895,82.49228,80.249596,71.92024,2023
France,2023-05-02,233.03125,82.492584,80.249916,71.92192,2023
France,2023-05-03,233.0328,82.4928,80.25012,71.923065,2023
France,2023-05-04,233.03487,82.49294,80.250374,71.92472,2023
France,2023-05-05,233.03708,82.49313,80.25069,71.92643,2023
France,2023-05-06,233.03784,82.49323,80.25079,71.926994,2023
France,2023-05-07,233.03793,82.49325,80.25081,71.92705,2023
France,2023-05-08,233.03806,82.49328,80.25083,71.92712,2023
France,2023-05-09,233.03957,82.49341,80.25102,71.928314,2023
France,2023-05-10,233.04103,82.49358,80.25123,71.929405,2023
France,2023-05-11,233.04266,82.49371,80.25139,71.93074,2023
France,2023-05-12,233.04462,82.49386,80.25161,71.93233,2023
France,2023-05-13,233.0453,82.493935,80.25173,71.93282,2023
France,2023-05-14,233.04538,82.49396,80.251755,71.93285,2023
France,2023-05-15,233.04665,82.49405,80.251884,71.93388,2023
France,2023-05-16,233.04868,82.49419,80.25212,71.93554,2023
France,2023-05-17,233.05013,82.49433,80.252335,71.93663,2023
France,2023-05-18,233.0502,82.49434,80.25235,71.93669,2023
France,2023-05-19,233.05165,82.49445,80.252556,71.93781,2023
France,2023-05-20,233.05214,82.49452,80.252625,71.93817,2023
France,2023-05-21,233.0522,82.49454,80.25264,71.9382,2023
France,2023-05-22,233.05344,82.494675,80.25274,71.93919,2023
France,2023-05-23,233.05495,82.49475,80.25287,71.9405,2023
France,2023-05-24,233.05627,82.49486,80.253006,71.94159,2023
France,2023-05-25,233.05766,82.49497,80.253136,71.942726,2023
France,2023-05-26,233.05936,82.49512,80.25335,71.94407,2023
France,2023-05-27,233.05983,82.49517,80.25345,71.9444,2023
France,2023-05-28,233.05986,82.49517,80.253456,71.94441,2023
France,2023-05-29,233.05995,82.495186,80.25346,71.94447,2023
France,2023-05-30,233.06148,82.49533,80.25362,71.94572,2023
France,2023-05-31,233.06276,82.49544,80.2538,71.94669,2023
France,2023-06-01,233.0642,82.49555,80.253944,71.947876,2023
France,2023-06-02,233.06577,82.49567,80.254135,71.94914,2023
France,2023-06-03,233.06624,82.495705,80.25421,71.94949,2023
France,2023-06-04,233.06628,82.49571,80.25424,71.949524,2023
France,2023-06-05,233.0677,82.49588,80.25439,71.950615,2023
France,2023-06-06,233.06964,82.496025,80.25458,71.95221,2023
France,2023-06-07,233.07095,82.496124,80.254715,71.9533,2023
France,2023-06-08,233.07263,82.49624,80.254845,71.954735,2023
France,2023-06-09,233.07417,82.49635,80.25505,71.955956,2023
France,2023-06-10,233.0746,82.4964,80.25512,71.95627,2023
France,2023-06-11,233.07465,82.49641,80.25513,71.9563,2023
France,2023-06-12,233.07607,82.49647,80.25528,71.957504,2023
France,2023-06-13,233.07791,82.49657,80.25539,71.959145,2023
France,2023-06-14,233.07924,82.49664,80.25557,71.96022,2023
France,2023-06-15,233.08092,82.49673,80.255684,71.9617,2023
France,2023-06-16,233.08267,82.49683,80.25583,71.9632,2023
France,2023-06-17,233.08302,82.496864,80.2559,71.96344,2023
France,2023-06-18,233.08308,82.49687,80.25591,71.96349,2023
France,2023-06-19,233.08427,82.496956,80.256004,71.96449,2023
France,2023-06-20,233.08595,82.497116,80.256096,71.96593,2023
France,2023-06-21,233.08731,82.49718,80.2562,71.96712,2023
France,2023-06-22,233.08873,82.49726,80.25629,71.96837,2023
France,2023-06-23,233.0902,82.49738,80.25642,71.969574,2023
France,2023-06-24,233.09047,82.4974,80.25645,71.96981,2023
France,2023-06-25,233.09053,82.497406,80.256454,71.96985,2023
France,2023-06-26,233.09145,82.49748,80.25653,71.97062,2023
France,2023-06-27,233.09283,82.49759,80.25662,71.97182,2023
France,2023-06-28,233.09389,82.49766,80.2567,71.97271,2023
France,2023-06-29,233.09485,82.49771,80.25678,71.97354,2023
France,2023-06-30,233.09592,82.49778,80.25689,71.974434,2023
France,2023-07-01,233.0962,82.49783,80.256935,71.97463,2023
France,2023-07-02,233.09622,82.49783,80.256935,71.97464,2023
France,2023-07-03,233.09692,82.49792,80.256996,71.9752,2023
France,2023-07-04,233.09781,82.497986,80.25708,71.97594,2023
France,2023-07-05,233.09859,82.498055,80.25714,71.97658,2023
France,2023-07-06,233.0995,82.49812,80.2572,71.97736,2023
France,2023-07-07,233.1004,82.49821,80.25729,71.97809,2023
France,2023-07-08,233.10065,82.49823,80.25733,71.97827,2023
France,2023-07-09,233.10066,82.49823,80.25734,71.97828,2023
France,2023-07-10,233.1011,82.49827,80.257385,71.97864,2023
France,2023-12-23,238.48274,82.09942749999999,79.62976,55.1915725,2023
Germany,2022-06-17,217.08362,76.97718,75.366165,67.46145,2022
Germany,2022-06-18,217.09534,76.97789,75.36711,67.47147,2022
Germany,2022-06-19,217.10062,76.9783,75.367645,67.47582,2022
Germany,2022-06-20,217.13124,76.97941,75.36928,67.50366,2022
Germany,2022-06-21,217.19055,76.98099,75.372154,67.55847,2022
Germany,2022-06-22,217.25597,76.982544,75.37483,67.61954,2022
Germany,2022-06-23,217.3327,76.984344,75.377884,67.69133,2022
Germany,2022-06-24,217.39067,76.986404,75.38105,67.74399,2022
Germany,2022-06-25,217.40526,76.98726,75.38222,67.756516,2022
Germany,2022-06-26,217.40916,76.987564,75.38265,67.75966,2022
Germany,2022-06-27,217.43839,76.98854,75.38415,67.786385,2022
Germany,2022-06-28,217.5048,76.99142,75.3877,67.846306,2022
Germany,2022-06-29,217.56975,76.99312,75.39032,67.90686,2022
Germany,2022-06-30,217.64282,76.995026,75.39375,67.97452,2022
Germany,2022-07-01,217.68542,76.99661,75.39606,68.01314,2022
Germany,2022-07-02,217.6979,76.99722,75.39712,68.0239,2022
Germany,2022-07-03,217.70113,76.997345,75.39736,68.02676,2022
Germany,2022-07-04,217.72623,76.998085,75.39853,68.04993,2022
Germany,2022-07-05,217.78299,76.999466,75.400665,68.103134,2022
Germany,2022-07-06,217.8456,77.00101,75.403076,68.16167,2022
Germany,2022-07-07,217.91757,77.00286,75.406586,68.22821,2022
Germany,2022-07-08,217.96825,77.004456,75.40892,68.27488,2022
Germany,2022-07-09,217.98206,77.00517,75.40985,68.28699,2022
Germany,2022-07-10,217.98538,77.00527,75.41004,68.29002,2022
Germany,2022-07-11,218.01538,77.00644,75.41194,68.316925,2022
Germany,2022-07-12,218.08379,77.008194,75.414604,68.3808,2022
Germany,2022-07-13,218.15521,77.0096,75.41693,68.44837,2022
Germany,2022-07-14,218.23347,77.01099,75.4192,68.5229,2022
Germany,2022-07-15,218.29877,77.01265,75.42176,68.58381,2022
Germany,2022-07-16,218.31836,77.01345,75.42271,68.60153,2022
Germany,2022-07-17,218.323,77.01364,75.422966,68.605736,2022
Germany,2022-07-18,218.35425,77.01445,75.42408,68.63497,2022
Germany,2022-07-19,218.41641,77.01566,75.42597,68.69397,2022
Germany,2022-07-20,218.47696,77.01682,75.42776,68.75146,2022
Germany,2022-07-21,218.55315,77.01832,75.429886,68.823944,2022
Germany,2022-07-22,218.61159,77.02075,75.43246,68.87728,2022
Germany,2022-07-23,218.62483,77.02141,75.433266,68.88896,2022
Germany,2022-07-24,218.6299,77.02185,75.43388,68.89295,2022
Germany,2022-07-25,218.65642,77.02254,75.434944,68.91769,2022
Germany,2022-07-26,218.71759,77.02388,75.43695,68.97545,2022
Germany,2022-07-27,218.78075,77.02514,75.4388,69.03539,2022
Germany,2022-07-28,218.84657,77.02629,75.44066,69.098114,2022
Germany,2022-07-29,218.89647,77.02788,75.44241,69.14453,2022
Germany,2022-07-30,218.90791,77.02844,75.44326,69.15448,2022
Germany,2022-07-31,218.91129,77.02859,75.443436,69.15753,2022
Germany,2022-08-01,218.93452,77.029564,75.44461,69.17859,2022
Germany,2022-08-02,218.98012,77.03049,75.44602,69.22179,2022
Germany,2022-08-03,219.02977,77.03157,75.44778,69.26853,2022
Germany,2022-08-04,219.08061,77.03262,75.44932,69.31668,2022
Germany,2022-08-05,219.11955,77.033745,75.45086,69.35284,2022
Germany,2022-08-06,219.13058,77.034294,75.45162,69.36249,2022
Germany,2022-08-07,219.13309,77.03442,75.45178,69.36469,2022
Germany,2022-08-08,219.15366,77.03505,75.45263,69.38373,2022
Germany,2022-08-09,219.199,77.03602,75.45416,69.4265,2022
Germany,2022-08-10,219.24586,77.03705,75.45586,69.47056,2022
Germany,2022-08-11,219.2944,77.03809,75.45755,69.51624,2022
Germany,2022-08-12,219.32875,77.03915,75.459,69.54801,2022
Germany,2022-08-13,219.33589,77.03958,75.459595,69.55405,2022
Germany,2022-08-14,219.33823,77.03972,75.45976,69.556076,2022
